"id","code","name"
"01012100","0101.21.00","0101.21.00 Animais vivos. Cavalos, asininos e muares, vivos. - Cavalos: -- Reprodutores de raça pura"
"01012900","0101.29.00","0101.29.00 Animais vivos. Cavalos, asininos e muares, vivos. - Cavalos: -- Outros"
"01013000","0101.30.00","0101.30.00 Animais vivos. Cavalos, asininos e muares, vivos. - Asininos"
"01019000","0101.90.00","0101.90.00 Animais vivos. Cavalos, asininos e muares, vivos. - Outros"
"01022110","0102.21.10","0102.21.10 Animais vivos. Animais vivos da espécie bovina. - Bovinos domésticos: -- Reprodutores de raça pura Prenhes ou com cria ao pé"
"01022190","0102.21.90","0102.21.90 Animais vivos. Animais vivos da espécie bovina. - Bovinos domésticos: -- Reprodutores de raça pura Outros"
"01022911","0102.29.11","0102.29.11 Animais vivos. Animais vivos da espécie bovina. - Bovinos domésticos: -- Outros Para reprodução Prenhes ou com cria ao pé"
"01022919","0102.29.19","0102.29.19 Animais vivos. Animais vivos da espécie bovina. - Bovinos domésticos: -- Outros Para reprodução Outros"
"01022990","0102.29.90","0102.29.90 Animais vivos. Animais vivos da espécie bovina. - Bovinos domésticos: -- Outros Outros"
"01023110","0102.31.10","0102.31.10 Animais vivos. Animais vivos da espécie bovina. - Búfalos: -- Reprodutores de raça pura Prenhes ou com cria ao pé"
"01023190","0102.31.90","0102.31.90 Animais vivos. Animais vivos da espécie bovina. - Búfalos: -- Reprodutores de raça pura Outros"
"01023911","0102.39.11","0102.39.11 Animais vivos. Animais vivos da espécie bovina. - Búfalos: -- Outros Para reprodução Prenhes ou com cria ao pé"
"01023919","0102.39.19","0102.39.19 Animais vivos. Animais vivos da espécie bovina. - Búfalos: -- Outros Para reprodução Outros"
"01023990","0102.39.90","0102.39.90 Animais vivos. Animais vivos da espécie bovina. - Búfalos: -- Outros Outros"
"01029000","0102.90.00","0102.90.00 Animais vivos. Animais vivos da espécie bovina. - Outros"
"01031000","0103.10.00","0103.10.00 Animais vivos. Animais vivos da espécie suína. - Reprodutores de raça pura"
"01039100","0103.91.00","0103.91.00 Animais vivos. Animais vivos da espécie suína. - Outros: -- De peso inferior a 50 kg"
