id,name,code,user_type_id/id,chart_template_id/id,reconcile
uae_account_104021,Prepaid Medical Insurance,104021,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104022,Prepaid Life Insurance,104022,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104023,Prepaid Office Rent,104023,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104024,Prepaid Other Insurance,104024,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104025,Prepaid License Fees,104025,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104026,Prepaid Maintenance,104026,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104027,Prepaid Site Hosting Fees,104027,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104028,Prepaid Employees Housing,104028,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104029,Prepaid Schooling Fees,104029,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104030,Prepaid Consultancy Fees,104030,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104031,Prepaid Legal Fees,104031,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104032,Prepaid Sponsorship Fees,104032,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104033,PrePaid Advertisement Expenses,104033,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104034,Prepaid Bank Guarantee,104034,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104035,Other Prepayments,104035,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104036,Prepaid Finance charge for Loans,104036,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104037,Deposit - Office Rent,104037,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104038,Deposits - Customs,104038,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104039,Deposit to Immigration (Visa),104039,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104040,Deposit Others,104040,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_104041,VAT Input,104041,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_106001,Leasehold Improvement,106001,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_106002,Furniture and Equipment,106002,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_106003,Computer Hardware & Software,106003,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_106004,Motor Vehicles,106004,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_106005,Work In Progrees,106005,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_106006,Amortisation on Leasehold Improvement,106006,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_106007,Acc.Deprn.of Furniture & Office Equipment,106007,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_106008,Acc. Deprn.Computer Hardware & Software,106008,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_106009,Acc. Depreciation of Motor Vehicles,106009,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_106010,Registration of Trademarks,106010,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_106011,Computer Card Renewal,106011,account.data_account_type_current_assets,l10n_ae.uae_chart_template_standard,False
uae_account_201002,Payables,201002,account.data_account_type_payable,l10n_ae.uae_chart_template_standard,True
uae_account_201003,Credit Notes to Customers,201003,account.data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201004,Accrued - Salaries,201004,account.data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201005,Leave Tickets Provision,201005,account.data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201006,Leave Days Provision,201006,account.data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201007,Accrued - Commissions,201007,account.data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201008,Accrued Salaries Increment,201008,account.data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201009,Accrued-Staff Bonus,201009,account.data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201010,Accrued Other Personnel Cost,201010,account.data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201011,Accrued - Utilities,201011,account.data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201012,Accrued - Telephone,201012,account.data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201013,Accrued - Sponsorship,201013,account.data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201014,Accrued - Audit Fees,201014,account.data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201015,Accrued - Office Rent,201015,account.data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201016,Accrued Others,201016,account.data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201017,VAT Output,201017,account.data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201018,Deferred income,201018,account.data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201019,Accrued Dubai Customs,201019,account.data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_202001,End of Service Provision,202001,account.data_account_type_non_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_202002,Reservations,202002,account.data_account_type_non_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_202003,VAT Payable,202003,account.data_account_type_non_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_400001,Cost of Goods Sold in Trading,400001,account.data_account_type_direct_costs,l10n_ae.uae_chart_template_standard,False
uae_account_400002,Cost Of Goods Sold I/C Sales,400002,account.data_account_type_direct_costs,l10n_ae.uae_chart_template_standard,False
uae_account_400003,Basic Salary,400003,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400004,Housing Allowance,400004,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400005,Transportation Allowance,400005,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400006,Leave Ticket,400006,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400007,Leave Salary,400007,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400008,End Of Service Indemnity,400008,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400009,Medical Insurance,400009,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400010,Life Insurance,400010,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400011,Sales Commission,400011,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400012,Staff Other Allowances,400012,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400013,Uniform,400013,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400014,Visa Expenses,400014,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400015,Personnel Cost Others,400015,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400016,Office Rent,400016,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400017,Warehouse Rent,400017,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400018,Water & Electricity,400018,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400019,Other Utility Cahrges,400019,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400020,Telephone,400020,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400021,Courrier,400021,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400022,Web Site Hosting Fees,400022,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400023,Others - Communication,400023,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400024,Air tickets,400024,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400025,Hotel,400025,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400026,Meals,400026,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400027,Per Diem,400027,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400028,Others,400028,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400029,Audit Fees,400029,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400030,Sponsorship Fees,400030,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400031,Legal fees,400031,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400032,Trade License Fees,400032,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400033,Others - Professional Fees,400033,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400034,Other - Advertising Expenses,400034,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400035,Write Off Receivables & Payables,400035,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400036,Write Off Inventory,400036,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400037,Amortisation of Preoperating Expenses,400037,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400038,Cash Shortage,400038,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400039,Others - Provision & Write off,400039,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400040,Insurance,400040,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400041,Training,400041,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400042,Maintenance,400042,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400043,Security & Guard,400043,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400044,Cleaning,400044,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400045,Subscriptions,400045,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400046,Gifts & Donations,400046,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400047,Kitchen and Buffet Expenses,400047,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400048,Vehicle Expenses,400048,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400049,Convoyance Expenses,400049,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400050,Others - Office Various Expenses,400050,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400051,Other Bank Charges,400051,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400052,Loss On Fixed Assets Disposal,400052,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400053,Loss on Difference on Exchange,400053,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400054,Disposal of Business Branch,400054,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400055,Income Tax,400055,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400056,Previous Year Adjustments Account,400056,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400057,Other Non Operating Expenses,400057,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400058,Credit Card Charges,400058,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400059,Bank Finance & Loan Charges,400059,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400060,Air Miles Card Charges,400060,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400061,Credit Card Swipe Charges,400061,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400062,PayPal Charges,400062,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400063,Amortization on Leasehold Improvement,400063,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400064,Depreciation Of Furniture & Office Equipment,400064,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400065,Depreciation Of Computer Hard & Soft,400065,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400066,Depreciation Of Motor Vehicles,400066,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400067,Consultancy Fees,400067,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400068,Provision for Doubtful Debts,400068,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400069,Closing Account,400069,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400070,Depreciation on right of use asset (IFRS 16),400070,account.data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_500001,Sales Account,500001,account.data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500002,Sales of I/C,500002,account.data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500003,Management Consultancy Fees,500003,account.data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500004,Sales from Other Region,500004,account.data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500005,Advertising Income,500005,account.data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500006,Branding Income,500006,account.data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500007,Space Rental Income,500007,account.data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500008,Service Income,500008,account.data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500009,Interest Revenue,500009,account.data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500010,Capital Gain,500010,account.data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500011,Gain On Difference Of Exchange,500011,account.data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500012,Excess In Till,500012,account.data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_500013,Other Income,500013,account.data_account_type_revenue,l10n_ae.uae_chart_template_standard,False
uae_account_999999,Undistributed Profits/Losses,999999,account.data_unaffected_earnings,l10n_ae.uae_chart_template_standard,False
