"id","name","applicability","country_id/id"
"account_tag_ite","Income Tax Expense","accounts","base.kh"
"account_tag_sr","Subsidiary Revenue","accounts","base.kh"
"account_tag_oci","Other Comprehensive Income","accounts","base.kh"
"account_tag_ie","Interest Expense","accounts","base.kh"
