"id","name","applicability","country_id/id"
"account_tag_income_tax_expense","Income Tax Expense","accounts","base.hk"
"account_tag_finance_costs","Finance Costs","accounts","base.hk"
"account_tag_other_comprehensive_income","Other Comprehensive Income","accounts","base.hk"
