id,name,applicability,country_id/id
l10n_my_sst02_8_in,SST02_8,taxes,base.my
l10n_my_sst02_10_in,SST02_10,taxes,base.my
l10n_my_sst02_9_in,SST02_9,taxes,base.my
account_tag_ite,Income Tax Expense,accounts,base.my
account_tag_oci,Other Comprehensive Income,accounts,base.my
account_tag_fc,Finance Costs,accounts,base.my
account_tag_jv,Associates and Joint Ventures,accounts,base.my
