id,country_id:id,name,code
state_ca_ab,base.ca,Alberta,AB
state_ca_bc,base.ca,British Columbia,BC
state_ca_mb,base.ca,Manitoba,MB
state_ca_nb,base.ca,New Brunswick,NB
state_ca_nl,base.ca,Newfoundland and Labrador,NL
state_ca_nt,base.ca,Northwest Territories,NT
state_ca_ns,base.ca,Nova Scotia,NS
state_ca_nu,base.ca,Nunavut,NU
state_ca_on,base.ca,Ontario,ON
state_ca_pe,base.ca,Prince Edward Island,PE
state_ca_qc,base.ca,Quebec,QC
state_ca_sk,base.ca,Saskatchewan,SK
state_ca_yt,base.ca,Yukon,YT
