id,code_prefix_start,code_prefix_end,name,chart_template_id/id
account_group_1,1,1,"Краткосрочные активы",l10n_kz.chart_template
account_group_2,2,2,"Долгосрочные активы",l10n_kz.chart_template
account_group_3,3,3,"Краткосрочные обязательства",l10n_kz.chart_template
account_group_4,4,4,"Долгосрочные обязательства",l10n_kz.chart_template
account_group_5,5,5,"Капитал и резервы",l10n_kz.chart_template
account_group_6,6,6,"Доходы",l10n_kz.chart_template
account_group_7,7,7,"Расходы",l10n_kz.chart_template
account_group_8,8,8,"Счета производственного учета",l10n_kz.chart_template
