"id","code","name"
"hazardous_material_26","0044","CEBOS TIPO CAPSULA"
"hazardous_material_27","0048","CARGAS DE DEMOLICION"
"hazardous_material_28","0049","CARTUCHOS FULGURANTES"
"hazardous_material_29","0050","CARTUCHOS FULGURANTES"
"hazardous_material_30","0054","CARTUCHOS DE SEÑALES"
"hazardous_material_31","0055","CARTUCHOS VACIOS CEBADOS(CON FULMINANTE)"
"hazardous_material_32","0056","CARGAS DE PROFUNDIDAD"
"hazardous_material_33","0059","CARGAS HUECAS sin detonador"
"hazardous_material_34","0060","CARGAS EXPLOSIVAS PARA PETARDOS MULTIPLICADORES "
"hazardous_material_35","0065","MECHA DETONANTE flexible"
"hazardous_material_36","0066","MECHA DE ENCENDIDO"
"hazardous_material_37","0070","CIZALLAS CORTACABLES CON CARGA EXPLOSIVA"
"hazardous_material_38","0072","CICLOTRIMETILENTRINITRAMINA (CICLONITA; RDX; HEXOGENO) HUMEDECIDA con no menos de 15%, en masa, de agua"
"hazardous_material_39","0073","DETONADORES PARA MUNICIONES"
"hazardous_material_40","0074","DIAZODINITROFENOL HUMEDECIDO con no menos de 40%, en masa, de agua o de una mezcla de alcohol y agua"
"hazardous_material_41","0075","DINITRATO DE DIETILENGLICOL DESENSIBILIZADO con no menos de 25%, en masa, inhibidor no volátil insoluble en agua"
"hazardous_material_42","0076","DINITROFENOL seco o humedecido con menos de 15%, en masa, de agua"
"hazardous_material_43","0077","DINITROFENOLATOS de metales alcalinos, secos o humedecidos con menos de 15%, en masa, de agua"
"hazardous_material_44","0078","DINITRORRESORCINOL seco o humedecido con menos de 15%, en masa, de agua"
"hazardous_material_45","0079","HEXANITRODIFENILAMINA (DIPICRILAMINA; HEXILO)"
"hazardous_material_46","0081","EXPLOSIVOS PARA VOLADURAS, TIPO A"
"hazardous_material_47","0082","EXPLOSIVOS PARA VOLADURAS, TIPO B"
"hazardous_material_48","0083","EXPLOSIVOS PARA VOLADURAS, TIPO C"
"hazardous_material_49","0084","EXPLOSIVOS PARA VOLADURAS, TIPO D"
"hazardous_material_50","0092","BENGALAS DE SUPERFICIE"
"hazardous_material_51","0093","BENGALAS AEREAS"
"hazardous_material_52","0094","POLVORA DE DESTELLOS"
"hazardous_material_53","0099","CARTUCHOS DE AGRIETAMIENTO, EXPLOSIVOS, sin detonador, para pozos de petróleo"
"hazardous_material_54","0101","MECHA NO DETONANTE"
"hazardous_material_55","0102","MECHA DETONANTE con recubrimiento metálico"
"hazardous_material_56","0103","MECHA DE IGNICION o INFLAMACION, tubular, con recubrimiento metálico"
"hazardous_material_57","0104","MECHA DETONANTE DE EFECTO REDUCIDO, con recubrimiento metálico"
"hazardous_material_58","0105","MECHA DE SEGURIDAD  (MECHA LENTA O MECHA BICKFORD)"
"hazardous_material_59","0106","ESPOLETA DETONANTE"
"hazardous_material_60","0107","ESPOLETA DETONANTE"
"hazardous_material_61","0110","GRANADAS, PARA PRACTICAS de mano o de fusil"
"hazardous_material_62","0113","GUANILNITROSAMINO-GUANILIDENHIDRACINA HUMEDECIDA con no menos de 30%, en masa, de agua"
"hazardous_material_63","0114","GUANILNITROSAMINOGUANILTETRACENO (TETRACENO) HUMEDECIDO con no menos de 30%, en masa, de agua o de una mezcla de alcohol y agua"
"hazardous_material_64","0118","HEXOLITA (HEXOTOL) seca o humedecida con menos de 15%, en masa, de agua"
"hazardous_material_65","0121","INICIADORES"
"hazardous_material_66","0124","DISPOSITIVOS PORTADORES DE CARGAS HUECAS, CARGADOS, para perforación de pozos de petróleo, sin detonador "
"hazardous_material_67","0129","AZIDA DE PLOMO HUMEDECIDA con no menos de 20%, en masa, de agua o de una mezcla de alcohol y agua"
"hazardous_material_68","0130","ESTIFNATO DE PLOMO (TRINITRORRESORCINATO DE PLOMO) HUMEDECIDO con no menos de 20%, en masa, de agua o de una mezcla de alcohol y agua"
"hazardous_material_69","0131","ENCENDEDORES PARA MECHA DE SEGURIDAD"
"hazardous_material_70","0132","SALES METALICAS DEFLAGRANTES DE NITRO-DERIVADOS AROMATICOS, N.E.P"
"hazardous_material_71","0133","HEXANITRATO DE MANITOL (NITROMANITA) HUMEDECIDO con no menos de 40%, en masa, de agua o de una mezcla de alcohol y agua"
"hazardous_material_72","0135","FULMINATO DE MERCURIO HUMEDECIDO con no menos de 20%, en masa, de agua o de una mezcla de alcohol y agua"
"hazardous_material_73","0136","MINAS con carga explosiva"
"hazardous_material_74","0137","MINAS con carga explosiva"
"hazardous_material_75","0138","MINAS con carga explosiva"
"hazardous_material_76","0143","NITROGLICERINA DESENSIBILIZADA con un mínimo del 40%, en masa, de inhibidor no volátil insoluble en agua"
"hazardous_material_77","0144","NITROGLICERINA EN SOLUCION ALCOHOLICA con más de 1% pero no más de 10% de nitroglicerina"
"hazardous_material_78","0146","NITROALMIDON seco o humedecido con menos de 20%, en masa, de agua"
"hazardous_material_79","0147","NITROUREA"
"hazardous_material_80","0150","TETRANITRATO DE PENTAERITRITA (TETRANITRATO DE PENTAERITRITOL; PENTRITA TNPE) HUMEDECIDO con no menos de 25%, en masa, de agua, o TETRANITRATO DE PENTAERITRITO (TETRANITRATO DE PENTAERITRITOL; TNPE) DESENSIBILIZADO con no menos de 15%, en masa, de flemador"
"hazardous_material_81","0151","PENTOLITA seca o humedecida con menos de 15%, en masa, de agua"
"hazardous_material_82","0153","TRINITROANILINA (PICRAMIDA)"
"hazardous_material_83","0154","TRINITROFENOL (ACIDO PICRICO) seco o humedecido con menos de 30%, en masa, de agua"
"hazardous_material_84","0155","TRINITROCLOROBENCENO (CLORURO DE PICRILO)"
"hazardous_material_85","0159","PASTA DE POLVORA HUMEDECIDA con no menos de 25%, en masa, de agua"
"hazardous_material_86","0160","POLVORA SIN HUMO"
"hazardous_material_87","0161","POLVORA SIN HUMO"
"hazardous_material_88","0167","PROYECTILES con carga explosiva"
"hazardous_material_89","0168","PROYECTILES con carga explosiva"
"hazardous_material_90","0169","PROYECTILES con carga explosiva"
"hazardous_material_91","0171","MUNICIONES DE ILUMINACION con o sin carga detonante, carga expulsora o carga propulsora"
"hazardous_material_92","0173","DISPOSITIVOS EXPLOSIVOS DE LIBERACION"
"hazardous_material_93","0174","REMACHES EXPLOSIVOS"
"hazardous_material_94","0180","COHETES con carga explosiva"
"hazardous_material_95","0181","COHETES con carga explosiva"
"hazardous_material_96","0182","COHETES con carga explosiva"
"hazardous_material_97","0183","COHETES con cabeza inerte"
"hazardous_material_98","0186","MOTORES DE COHETE"
"hazardous_material_99","0190","MUESTRAS DE EXPLOSIVOS, excepto los explosivos iniciadores"
"hazardous_material_100","0191","ARTIFICIOS MANUALES DE PIROTECNIA PARA SEÑALES"
"hazardous_material_101","0192","PETARDOS DE SEÑALES EXPLOSIVAS PARA FERROCARRIL "
"hazardous_material_102","0193","PETARDOS DE SEÑALES EXPLOSIVAS PARA FERROCARRIL"
"hazardous_material_103","0194","SEÑALES DE SOCORRO para barcos"
"hazardous_material_104","0195","SEÑALES DE SOCORRO para barcos"
"hazardous_material_105","0196","SEÑALES FUMIGENAS"
"hazardous_material_106","0197","SEÑALES FUMIGENAS"
"hazardous_material_107","0204","CARGAS EXPLOSIVAS PARA SONDEOS"
"hazardous_material_108","0207","TETRANITROANILINA"
"hazardous_material_109","0208","TRINITROFENILMETILNITRAMINA (TETRILO)"
"hazardous_material_110","0209","TRINITROTOLUENO (TNT) seco o humedecido con menos de 30%, en masa, de agua"
"hazardous_material_111","0212","TRAZADORES PARA MUNICIONES"
"hazardous_material_112","0213","TRINITROANISOL"
"hazardous_material_113","0214","TRINITROBENCENO seco o humedecido con menos de 30%, en masa, de agua"
"hazardous_material_114","0215","ACIDO TRINITROBENZOICO seco o humedecido con menos de 30%, en masa, de agua"
"hazardous_material_115","0216","TRINITRO-m-CRESOL"
"hazardous_material_116","0217","TRINITRONAFTALENO"
"hazardous_material_117","0218","TRINITROFENETOL"
"hazardous_material_118","0219","TRINITRORRESORCINOL  (TRINITRORRESORCINA, ACIDO ESTIFNICO) seco o humedecido con menos de 20%, en masa, de agua o de una mezcla de alcohol y agua"
"hazardous_material_119","0220","NITRATO DE UREA seco o humedecido con menos de 20%, en masa, de agua"
"hazardous_material_120","0221","CABEZAS DE COMBATE PARA TORPEDOS, con carga explosiva"
"hazardous_material_121","0222","NITRATO DE AMONIO con más de 0,2% de materias combustibles, incluyendo cualquier substancia orgánica calculada como carbono, con la exclusión de cualquier otra substancia añadida"
"hazardous_material_122","0224","AZIDA DE BARIO seca o humedecida con menos de 50%, en masa, de agua"
"hazardous_material_123","0225","PETARDOS MULTIPLICADORES CON DETONADOR"
"hazardous_material_124","0226","CICLOTETRAMETILENTETRANITRA-MINA (OCTOGENO; HMX) HUMEDECIDA con no menos de 15%, en masa, de agua"
"hazardous_material_125","0234","DINITRO-o-CRESOLATO SODICO seco o humedecido con menos de 15%, en masa, de agua"
"hazardous_material_126","0235","PICRAMATO DE SODIO seco o humedecido con menos de 20%, en masa, de agua"
"hazardous_material_127","0236","PICRAMATO DE CIRCONIO seco o humedecido con menos de 20%, en masa, de agua"
"hazardous_material_128","0237","CARGAS PERFILADAS DE DISEÑO FLEXIBLE ALINEADAS (MECHA DETONANTE PERFILADA FLEXIBLE) "
"hazardous_material_129","0238","COHETES LANZACABOS"
"hazardous_material_130","0240","COHETES LANZACABOS"
"hazardous_material_131","0241","EXPLOSIVOS PARA VOLADURAS, TIPO E"
"hazardous_material_132","0242","CARGAS PROPULSORAS DE ARTILLERIA"
"hazardous_material_133","0243","MUNICIONES INCENDIARIAS DE FOSFORO BLANCO, con carga detonante, carga expulsora o carga propulsora"
"hazardous_material_134","0244","MUNICIONES INCENDIARIAS DE FOSFORO BLANCO, con carga detonante, carga expulsora o carga propulsora"
"hazardous_material_135","0245","MUNICIONES FUMIGENAS CON FOSFORO BLANCO, con carga dispersora, carga expulsora o carga propulsora"
"hazardous_material_136","0246","MUNICIONES FUMIGENAS CON FOSFORO BLANCO, con carga detonante, carga expulsora o carga propulsora"
"hazardous_material_137","0247","MUNICIONES INCENDIARIAS en forma de líquido o de gel, con carga detonante, carga expulsora o carga propulsora"
"hazardous_material_138","0248","DISPOSITIVOS ACTIVADOS POR AGUA, con carga detonante carga expulsora o carga propulsora"
"hazardous_material_139","0249","DISPOSITIVOS ACTIVADOS POR AGUA, con carga detonante carga expulsora o carga propulsora"
"hazardous_material_140","0250","MOTORES DE COHETE CON LIQUIDOS HIPERGOLICOS, con o sin carga expulsora"
"hazardous_material_141","0254","MUNICIONES DE ILUMINACION con o sin carga detonante, carga expulsora o carga propulsora"
"hazardous_material_142","0255","DETONADORES ELECTRICOS para voladuras"
"hazardous_material_143","0257","ESPOLETAS DETONANTES"
"hazardous_material_144","0266","OCTOLITA (OCTOL) seca o humidificada con menos de 15%, en masa, de agua"
"hazardous_material_145","0267","DETONADORES NO ELECTRICOS para voladuras"
"hazardous_material_146","0268","PETARDOS MULTIPLICADORES CON DETONADOR"
"hazardous_material_147","0271","CARGAS PROPULSORAS"
"hazardous_material_148","0272","CARGAS PROPULSORAS"
"hazardous_material_149","0275","CARTUCHOS DE ACCIONAMIENTO"
"hazardous_material_150","0276","CARTUCHOS DE ACCIONAMIENTO"
"hazardous_material_151","0277","CARTUCHOS PARA PERFORACIÓN DE  POZOS PETROLÍFEROS"
"hazardous_material_152","0278","CARTUCHOS PARA PERFORACIÓN DE  POZOS PETROLÍFEROS"
"hazardous_material_153","0279","CARGAS PROPULSORAS DE ARTILLERIA"
"hazardous_material_154","0280","MOTORES DE COHETE"
"hazardous_material_155","0281","MOTORES DE COHETE"
"hazardous_material_156","0282","NITROGUANIDINA (PICRITA) seca o humedecida con menos de 20%, en masa, de agua"
"hazardous_material_157","0283","PETARDOS MULTIPLICADORES (CARTUCHOS) sin detonador"
"hazardous_material_158","0284","GRANADAS de mano o de fusil, con carga explosiva"
"hazardous_material_159","0285","GRANADAS de mano o de fusil, con carga explosiva"
"hazardous_material_160","0286","CABEZAS DE COMBATE PARA COHETES, con carga explosiva"
"hazardous_material_161","0287","CABEZAS DE COMBATE PARA COHETES, con carga explosiva"
"hazardous_material_162","0288","MECHA DETONANTE PERFILADA  FLEXIBLE"
"hazardous_material_163","0289","MECHA DETONANTE flexible"
"hazardous_material_164","0290","CORDON (MECHA) DETONANTE con recubrimiento metálico"
"hazardous_material_165","0291","BOMBAS con carga explosiva"
"hazardous_material_166","0292","GRANADAS de mano o de fusil, con carga explosiva"
"hazardous_material_167","0293","GRANADAS de mano o de fusil, con carga explosiva"
"hazardous_material_168","0294","MINAS con carga explosiva"
"hazardous_material_169","0295","COHETES con carga explosiva"
"hazardous_material_170","0296","CARGAS EXPLOSIVAS PARA SONDEOS "
"hazardous_material_171","0297","MUNICIONES DE ILUMINACION con o sin carga detonante, carga expulsora o carga propulsora"
"hazardous_material_172","0299","BOMBAS DE ILUMINACION PARA FOTOGRAFIA"
"hazardous_material_173","0300","MUNICIONES INCENDIARIAS con o sin carga detonante, carga expulsora o carga propulsora"
"hazardous_material_174","0301","MUNICIONES LACRIMOGENAS con carga detonante, carga expulsora o carga propulsora"
"hazardous_material_175","0303","MUNICIONES FUMIGENAS con o sin carga detonante, carga expulsora o carga propulsora"
"hazardous_material_176","0305","POLVORA DE DESTELLOS"
"hazardous_material_177","0306","TRAZADORES PARA MUNICIONES"
"hazardous_material_178","0312","CARTUCHOS DE SEÑALES"
"hazardous_material_179","0313","SEÑALES FUMIGENAS"
"hazardous_material_180","0314","ENCENDEDORES"
"hazardous_material_181","0315","ENCENDEDORES"
"hazardous_material_182","0316","ESPOLETAS DE IGNICION"
"hazardous_material_183","0317","ESPOLETAS DE IGNICION"
"hazardous_material_184","0318","GRANADAS DE EJERCICIOS, de mano o de fusil"
"hazardous_material_185","0319","CEBOS TUBULARES"
"hazardous_material_186","0320","CEBOS TUBULARES"
"hazardous_material_187","0321","CARTUCHOS PARA ARMAS, con carga explosiva"
"hazardous_material_188","0322","MOTORES DE COHETE CON LIQUIDOS HIPERGOLICOS, con o sin carga expulsora"
"hazardous_material_189","0323","CARTUCHOS DE ACCIONAMIENTO"
"hazardous_material_190","0324","PROYECTILES con carga explosiva"
"hazardous_material_191","0325","ENCENDEDORES"
"hazardous_material_192","0326","CARTUCHOS PARA ARMAS, SIN BALA"
"hazardous_material_193","0327","CARTUCHOS PARA ARMAS, SIN BALA, o (CARTUCHOS PARA ARMAS DE PEQUEÑO CALIBRE, SIN BALA)"
"hazardous_material_194","0328","CARTUCHOS PARA ARMAS, CON PROYECTIL INERTE"
"hazardous_material_195","0329","TORPEDOS con carga explosiva"
"hazardous_material_196","0330","TORPEDOS con carga explosiva"
"hazardous_material_197","0331","EXPLOSIVOS PARA VOLADURAS, TIPO B"
"hazardous_material_198","0332","EXPLOSIVOS PARA VOLADURAS, TIPO E"
"hazardous_material_199","0333","ARTIFICIOS DE PIROTECNIA"
"hazardous_material_200","0334","ARTIFICIOS DE PIROTECNIA"
"hazardous_material_201","0335","ARTIFICIOS DE PIROTECNIA"
"hazardous_material_202","0336","ARTIFICIOS DE PIROTECNIA"
"hazardous_material_203","0337","ARTIFICIOS DE PIROTECNIA"
"hazardous_material_204","0338","CARTUCHOS PARA ARMAS, SIN BALA, o (CARTUCHOS PARA ARMAS DE PEQUEÑO CALIBRE, SIN BALA)"
"hazardous_material_205","0339","CARTUCHOS PARA ARMAS, CON PROYECTIL INERTE, o CARTUCHOS PARA ARMAS DE PEQUEÑO CALIBRE"
"hazardous_material_206","0340","NITROCELULOSA seca o humedecida con menos de 25%, en masa, de agua (o de alcohol)"
"hazardous_material_207","0341","NITROCELULOSA sin modificar o plastificada con menos de 18%, en masa, de substancia plastificante"
"hazardous_material_208","0342","NITROCELULOSA HUMEDECIDA con un mínimo de 25%, en masa, de alcohol"
"hazardous_material_209","0343","NITROCELULOSA PLASTIFICADA con un mínimo de 18%, en masa, de substancia plastificante"
"hazardous_material_210","0344","PROYECTILES con carga explosiva"
"hazardous_material_211","0345","PROYECTILES inertes con trazador"
"hazardous_material_212","0346","PROYECTILES con carga detonante o carga expulsora"
"hazardous_material_213","0347","PROYECTILES con carga detonante o carga expulsora"
"hazardous_material_214","0348","CARTUCHOS PARA ARMAS, con carga explosiva"
"hazardous_material_215","0349","OBJETOS EXPLOSIVOS. N.E.P."
"hazardous_material_216","0350","OBJETOS EXPLOSIVOS. N.E.P."
"hazardous_material_217","0351","OBJETOS EXPLOSIVOS. N.E.P."
"hazardous_material_218","0352","OBJETOS EXPLOSIVOS. N.E.P."
"hazardous_material_219","0353","OBJETOS EXPLOSIVOS. N.E.P."
"hazardous_material_220","0354","OBJETOS EXPLOSIVOS. N.E.P."
"hazardous_material_221","0355","OBJETOS EXPLOSIVOS. N.E.P."
"hazardous_material_222","0356","OBJETOS EXPLOSIVOS. N.E.P."
"hazardous_material_223","0357","SUBSTANCIAS EXPLOSIVAS, N.E.P."
"hazardous_material_224","0358","SUBSTANCIAS EXPLOSIVAS, N.E.P."
"hazardous_material_225","0359","SUBSTANCIAS EXPLOSIVAS, N.E.P."
"hazardous_material_226","0360","CONJUNTOS DE DETONADORES NO ELECTRICOS para voladuras"
"hazardous_material_227","0361","CONJUNTOS DE DETONADORES NO ELECTRICOS para voladuras"
"hazardous_material_228","0362","MUNICIONES PARA PRACTICAS"
"hazardous_material_229","0363","MUNICIONES DE PRUEBA"
"hazardous_material_230","0364","DETONADORES PARA MUNICIONES"
"hazardous_material_231","0365","DETONADORES PARA MUNICIONES"
"hazardous_material_232","0366","DETONADORES PARA MUNICIONES"
"hazardous_material_233","0367","ESPOLETAS DETONANTES"
"hazardous_material_234","0368","ESPOLETAS DE IGNICION"
"hazardous_material_235","0369","CABEZAS DE COMBATE PARA COHETES, con carga explosiva"
"hazardous_material_236","0370","CABEZAS DE COMBATE PARA COHETES, con carga detonante o carga expulsora"
"hazardous_material_237","0371","CABEZAS DE COMBATE PARA COHETES, con carga detonante o carga expulsora"
"hazardous_material_238","0372","GRANADAS DE EJERCICIOS, de mano o de fusil"
"hazardous_material_239","0373","ARTIFICIOS MANUALES DE PIROTECNIA PARA SEÑALES"
"hazardous_material_240","0374","CARGAS EXPLOSIVAS PARA SONDEOS"
"hazardous_material_241","0375","CARGAS EXPLOSIVAS PARA SONDEOS"
"hazardous_material_242","0376","CEBOS TUBULARES"
"hazardous_material_243","0377","CEBOS TIPO CAPSULA"
"hazardous_material_244","0378","CEBOS TIPO CAPSULA"
"hazardous_material_245","0379","CARTUCHOS VACIOS CON FULMINANTE"
"hazardous_material_246","0380","OBJETOS PIROFORICOS"
"hazardous_material_247","0381","CARTUCHOS DE ACCIONAMIENTO"
"hazardous_material_248","0382","COMPONENTES PARA CADENAS EXPLOSIVAS, N.E.P."
"hazardous_material_249","0383","COMPONENTES PARA CADENAS EXPLOSIVAS, N.E.P."
"hazardous_material_250","0384","COMPONENTES PARA CADENAS EXPLOSIVAS, N.E.P."
"hazardous_material_251","0385","5-NITROBENZOTRIAZOL"
"hazardous_material_252","0386","ACIDO TRINITROBENCENOSULFONICO"
"hazardous_material_253","0387","TRINITROFLUORANONA"
"hazardous_material_254","0388","MEZCLAS DE TRINITROTOLUENO (TNT) Y TRINITROBENCENO o MEZCLAS DE TRINITROTOLUENO (TNT) Y HEXANITROETILBENCENO "
"hazardous_material_255","0389","MEZCLAS DE TRINITROTOLUENO (TNT) CON TRINITROBENCENO Y HEXANITROESTILBENO"
"hazardous_material_256","0390","TRITONAL"
"hazardous_material_257","0391","MEZCLAS DE CICLOTRIMETILENTRINITRAMINA (CICLONITA, EXOGENO; RDX) Y CICLOTETRAMETILENTETRANITRAMINA (OCTOGENO, HMX) MEZCLAS HUMEDECIDAS con un mínimo de 15% en masa de agua, o MEZCLAS DE CICLOTETRAMETILENTRINITRAMINA (HMX; OCTOGENO) DESENSIBILIZADAS con no menos de10% en masa de inhibidor"
"hazardous_material_258","0392","HEXANITROESTILBENO"
"hazardous_material_259","0393","HEXOTONAL"
"hazardous_material_260","0394","TRINITRORRESORCINOL (ACIDO ESTIFNICO) HUMEDECIDO con no menos de 20% en masa de agua o de una mezcla de alcohol y agua"
"hazardous_material_261","0395","MOTORES DE COHETE, DE COMBUSTIBLE LIQUIDO"
"hazardous_material_262","0396","MOTORES DE COHETE, DE COMBUSTIBLE LIQUIDO"
"hazardous_material_263","0397","COHETES DE COMBUSTIBLE LIQUIDO, con carga explosiva"
"hazardous_material_264","0398","COHETES DE COMBUSTIBLE LIQUIDO, con carga explosiva"
"hazardous_material_265","0399","BOMBAS QUE CONTIENEN UN LIQUIDO INFLAMABLE, con carga explosiva"
"hazardous_material_266","0400","BOMBAS QUE CONTIENEN UN LIQUIDO INFLAMABLE, con carga explosiva"
"hazardous_material_267","0401","SULFURO DE DIPICRILO seco o humedecido con menos de 10%, en masa, de agua"
"hazardous_material_268","0402","PERCLORATO DE AMONIO"
"hazardous_material_269","0403","BENGALAS AEREAS"
"hazardous_material_270","0404","BENGALAS AEREAS"
"hazardous_material_271","0405","CARTUCHOS DE SEÑALES"
"hazardous_material_272","0406","DINITROSOBENCENO"
"hazardous_material_273","0407","ACIDO TETRAZOL-1-ACETICO"
"hazardous_material_274","0408","ESPOLETAS DETONANTES con dispositivos de protección"
"hazardous_material_275","0409","ESPOLETAS DETONANTES con dispositivos de protección"
"hazardous_material_276","0410","ESPOLETAS DETONANTES con dispositivos de protección"
"hazardous_material_277","0411","TETRANITRATO DE PENTAERITRITO (TETRANITRATO DE PENTAERITRITOL; TNPE) con un mínimo de 7%, en masa, de cera"
"hazardous_material_278","0412","CARTUCHOS PARA ARMAS, con carga explosiva"
"hazardous_material_279","0413","CARTUCHOS PARA ARMAS, SIN BALA"
"hazardous_material_280","0414","CARGAS PROPULSORAS DE ARTILLERIA"
"hazardous_material_281","0415","CARGAS PROPULSORAS"
"hazardous_material_282","0417","CARTUCHOS PARA ARMAS, CON PROYECTIL INERTE, o CARTUCHOS PARA ARMAS DE PEQUEÑO CALIBRE"
"hazardous_material_283","0418","BENGALAS DE SUPERFICIE"
"hazardous_material_284","0419","BENGALAS DE SUPERFICIE"
"hazardous_material_285","0420","BENGALAS AEREAS"
"hazardous_material_286","0421","BENGALAS AEREAS"
"hazardous_material_287","0424","PROYECTILES inertes con trazador"
"hazardous_material_288","0425","PROYECTILES inertes con trazador"
"hazardous_material_289","0426","PROYECTILES con carga detonante o carga expulsora"
"hazardous_material_290","0427","PROYECTILES con carga detonante o carga expulsora"
"hazardous_material_291","0428","OBJETOS PIROTECNICOS para usos técnicos"
"hazardous_material_292","0429","OBJETOS PIROTECNICOS para usos técnicos"
"hazardous_material_293","0430","OBJETOS PIROTECNICOS para usos técnicos"
"hazardous_material_294","0431","OBJETOS PIROTECNICOS para usos técnicos"
"hazardous_material_295","0432","OBJETOS PIROTECNICOS para usos técnicos"
"hazardous_material_296","0433","PASTA DE POLVORA HUMEDECIDA con un mínimo de 17%, en masa, de alcohol"
"hazardous_material_297","0434","PROYECTILES con carga detonante o carga expulsora"
"hazardous_material_298","0435","PROYECTILES con carga detonante o carga expulsora"
"hazardous_material_299","0436","COHETES con carga expulsora"
"hazardous_material_300","0437","COHETES con carga expulsora"
"hazardous_material_301","0438","COHETES con carga expulsora"
"hazardous_material_302","0439","CARGAS HUECAS sin detonador"
"hazardous_material_303","0440","CARGAS HUECAS sin detonador"
"hazardous_material_304","0441","CARGAS HUECAS sin detonador"
"hazardous_material_305","0442","CARGAS EXPLOSIVAS PARA USOS CIVILES sin detonador"
"hazardous_material_306","0443","CARGAS EXPLOSIVAS PARA USOS CIVILES sin detonador"
"hazardous_material_307","0444","CARGAS EXPLOSIVAS PARA USOS CIVILES sin detonador"
"hazardous_material_308","0445","CARGAS EXPLOSIVAS PARA USOS CIVILES, sin detonador"
"hazardous_material_309","0446","VAINAS COMBUSTIBLES VACIAS, SIN CEBO"
"hazardous_material_310","0447","VAINAS COMBUSTIBLES VACIAS, SIN CEBO"
"hazardous_material_311","0448","ACIDO 5-MERCAPTOTETRAZOL-1-ACETICO"
"hazardous_material_312","0449","TORPEDOS CON COMBUSTIBLE LIQUIDO, con o sin carga explosiva"
"hazardous_material_313","0450","TORPEDOS CON COMBUSTIBLE LIQUIDO, con cabeza inerte"
"hazardous_material_314","0451","TORPEDOS con carga explosiva"
"hazardous_material_315","0452","GRANADAS DE EJERCICIOS, de mano o de fusil"
"hazardous_material_316","0453","COHETES LANZACABOS"
"hazardous_material_317","0454","INICIADORES"
"hazardous_material_318","0455","DETONADORES NO ELECTRICOS para voladuras"
"hazardous_material_319","0456","DETONADORES ELECTRICOS para voladuras"
"hazardous_material_320","0457","CARGAS EXPLOSIVAS CON AGLUTINANTE PLASTICO"
"hazardous_material_321","0458","CARGAS EXPLOSIVAS CON AGLUTINANTE PLASTICO"
"hazardous_material_322","0459","CARGAS EXPLOSIVAS CON AGLUTINANTE PLASTICO"
"hazardous_material_323","0460","CARGAS EXPLOSIVAS CON AGLUTINANTE PLASTICO"
"hazardous_material_324","0461","COMPONENTES DE CADENAS DE EXPLOSIVOS N.E.P."
"hazardous_material_325","0462","OBJETOS EXPLOSIVOS, N.E.P."
"hazardous_material_326","0463","OBJETOS EXPLOSIVOS, N.E.P."
"hazardous_material_327","0464","OBJETOS EXPLOSIVOS, N.E.P."
"hazardous_material_328","0465","OBJETOS EXPLOSIVOS, N.E.P."
