type,name,res_id,src,value
model,"ir.ui.menu,name",9,Group,Csoport
model,"ir.ui.menu,name",10,Report Custom,Egyedi jelentés
model,"ir.ui.menu,name",11,Report Xml,XML jelentés
model,"ir.ui.menu,name",12,Act Window,Akció ablak
model,"ir.ui.menu,name",13,Wizard,Varázsló
model,"ir.ui.menu,name",14,Users,Felhasználók
model,"ir.ui.menu,name",15,Users,Felhasználók
model,"ir.ui.menu,name",16,Groups,Csoportok
model,"ir.ui.menu,name",17,Roles,Szerepek
model,"ir.ui.menu,name",18,Interface,Felület
model,"ir.ui.menu,name",19,View,Nézet
model,"ir.ui.menu,name",20,Attachements,Mellékletek
model,"ir.ui.menu,name",21,Report,Jelentés
model,"ir.ui.menu,name",22,Report Custom,Egyedi jelentés
model,"ir.ui.menu,name",23,Translations,Fordítások
model,"ir.ui.menu,name",24,Translations,Fordítások
model,"ir.ui.menu,name",25,Projects,Projektek
model,"ir.ui.menu,name",26,Requests,Kérelmek
model,"ir.ui.menu,name",27,All Requests,Minden kérelem
model,"ir.ui.menu,name",28,Partners,Partnerek
model,"ir.ui.menu,name",29,Partner Contacts,Névjegyek
model,"ir.ui.menu,name",30,Partners,Partnerek
model,"ir.ui.menu,name",31,Partners,Partnerek
model,"ir.ui.menu,name",32,Categories,Kategóriák
model,"ir.ui.menu,name",33,Languages,Nyelvek
model,"ir.ui.menu,name",34,CRM,CRM
model,"ir.ui.menu,name",35,Canals,Csatornák
model,"ir.ui.menu,name",36,States of Mind,Lelkiállapotok
model,"ir.ui.menu,name",37,Accounting,Könyvelés
model,"ir.ui.menu,name",38,Currency,Pénznem
model,"ir.ui.menu,name",39,Accounting,Könyvelés
model,"ir.ui.menu,name",40,Account Trees,Könyvelési fák
model,"ir.ui.menu,name",41,Low Level,Alacsony szintű
model,"ir.ui.menu,name",42,Account Move Line,Számla mozgások sora
model,"ir.ui.menu,name",43,Account Move,Számla mozgások
model,"ir.ui.menu,name",44,Tax,Adó
model,"ir.ui.menu,name",45,Invoices,Számlák
model,"ir.ui.menu,name",46,All Invoices,Minden számla
model,"ir.ui.menu,name",47,Customers Invoices,Vásárló számlák
model,"ir.ui.menu,name",48,Draft Invoices,Számla piszkozatok
model,"ir.ui.menu,name",49,PRO-FORMA,PRO-FORMA
model,"ir.ui.menu,name",50,Opened Invoices,Nyitott számlák
model,"ir.ui.menu,name",51,Suppliers Invoices,Beszállítói számlák
model,"ir.ui.menu,name",52,Draft,Piszkozat
model,"ir.ui.menu,name",53,Opened,Nyitott
model,"ir.ui.menu,name",54,Customers Refund,Vásárlói visszatérítések
model,"ir.ui.menu,name",55,Draft,Piszkozat
model,"ir.ui.menu,name",56,Opened,Nyitott
model,"ir.ui.menu,name",57,Suppliers Refund,Szállítói visszatérítések
model,"ir.ui.menu,name",58,Draft,Piszkozat
model,"ir.ui.menu,name",59,Opened,Nyitott
model,"ir.ui.menu,name",60,Transfers,Mozgások
model,"ir.ui.menu,name",61,Auction,Aukció
model,"ir.ui.menu,name",62,Artists,Művészek
model,"ir.ui.menu,name",63,Auction Dates,Számlamozgások
model,"ir.ui.menu,name",64,Next Auction Dates,Következő aukció dátumok
model,"ir.ui.menu,name",65,Old Auction Dates,Régi aukció dátumok
model,"ir.ui.menu,name",66,New Auction Dates,Új aukció dátumok
model,"ir.ui.menu,name",67,Objects,Objektumok
model,"ir.ui.menu,name",68,All objects,Minden objektum
model,"ir.ui.menu,name",69,Unclassified objects,Osztályozatlan objektumok
model,"ir.ui.menu,name",70,Deposit Border,Előleg határ
model,"ir.ui.menu,name",71,Bids,Licitek
model,"ir.ui.menu,name",72,Marketing,Marketing
model,"ir.ui.menu,name",73,Campaigns,Kampányok
model,"ir.ui.menu,name",74,Marketing,Marketing
model,"ir.ui.menu,name",75,Campaign Definition,Kampány definíciók
model,"ir.ui.menu,name",76,Products,Termékek
model,"ir.ui.menu,name",77,Products With Variations,Termék változatokkal
model,"ir.ui.menu,name",78,Variations,Változatok
model,"ir.ui.menu,name",79,Templates,Sablonok
model,"ir.ui.menu,name",80,Products,Termékek
model,"ir.ui.menu,name",81,Categories,Kategóriák
model,"ir.ui.menu,name",82,Pricelists,Árlisták
model,"ir.ui.menu,name",83,Pricelists Version,Árlista verziók
model,"ir.ui.menu,name",84,Pricelists,Árlisták
model,"ir.ui.menu,name",85,Case Categories,Esetkategóriák
model,"ir.ui.menu,name",86,Helpdesk,Helpdesk
model,"ir.ui.menu,name",87,All Cases,Minden eset
model,"ir.ui.menu,name",88,Available Cases,Elérhető esetek
model,"ir.ui.menu,name",89,My Cases,Saját esetek
model,"ir.ui.menu,name",90,Sales,Eladás
model,"ir.ui.menu,name",91,Business Opportunities,Üzleti lehetőségek
model,"ir.ui.menu,name",92,All Business Opportunities,Minden üzleti lehetőség
model,"ir.ui.menu,name",93,Available Business Opportunities,Elérhető üzleti lehetőségek
model,"ir.ui.menu,name",94,My Business Opportunities,Saját üzleti lehetőségek
model,"ir.ui.menu,name",95,Purchase,Beszerzés
model,"ir.ui.menu,name",96,Purchase Opportunities,Beszerzési lehetőségek
model,"ir.ui.menu,name",97,All Purchase Opportunities,Minden beszerzési lehetőség
model,"ir.ui.menu,name",98,Available Purchase Opportunities,Elérhető beszerzési lehetőségek
model,"ir.ui.menu,name",99,My Purchase Opportunities,Saját beszerzési lehetőségek
model,"ir.ui.menu,name",100,Automatic Segmentations,Automatikus szegmentációk
model,"ir.ui.menu,name",101,CRM,CRM
model,"ir.ui.menu,name",102,Automatic Segmentations,Automatikus szegmentációk
model,"ir.ui.menu,name",103,Stock,Raktárkészlet
model,"ir.ui.menu,name",104,Lot Inventory,Leltárazás
model,"ir.ui.menu,name",105,All Lots,Raktárak
model,"ir.ui.menu,name",106,Stock,Raktárkészlet
model,"ir.ui.menu,name",107,Location,Hely
model,"ir.ui.menu,name",108,Location Tree,Raktárszerveződés
model,"ir.ui.menu,name",109,Warehouse,Raktárépület
model,"ir.ui.menu,name",110,Picking List,Szállítmányok
model,"ir.ui.menu,name",111,Move,Mozgások
model,"ir.ui.menu,name",112,Shipping,Szállítmányozás
model,"ir.ui.menu,name",113,Order,Rendelés
model,"ir.ui.menu,name",114,Sales,Eladás
model,"ir.ui.menu,name",115,Shop,Bolt
model,"ir.ui.menu,name",116,Order,Ajánlatkészítés
model,"ir.ui.menu,name",117,Order POS,Ajánlatkészítés POS
field,"ir.ui.view,name",0,View Name,Nézet neve
field,"ir.ui.view,type",0,View Type,Nézet típusa
field,"ir.ui.view,priority",0,Priority,Prioritás
field,"ir.ui.view,model",0,Model,Modell
field,"ir.ui.view,arch",0,View Architecture,Architektúra nézet
field,"ir.ui.view,field_parent",0,Childs Field,Gyerek mezői
field,"ir.ui.view_sc,resource",0,Resource Name,Elem neve
field,"ir.ui.view_sc,user_id",0,User Ref.,Felhasználó ref.
field,"ir.ui.view_sc,res_id",0,Resource Ref.,Elem ref.
field,"ir.ui.view_sc,name",0,Shortcut Name,Billentyűkombináció neve
field,"ir.values,key_id",0,Last Key,Utolsó kulcs
field,"ir.values,object",0,Is Object,Objektum-e
field,"ir.values,meta",0,Meta Datas,Metaadatok
field,"ir.values,name",0,Name,Név
field,"ir.values,value",0,Value,Érték
field,"ir.values.keys,parent_id",0,Last Key,Utolsó kulcs
field,"ir.values.keys,value",0,Value,Érték
field,"ir.values.keys,key",0,Name,Név
field,"product.category,parent_id",0,Parent Category,Szülő kategória
field,"product.category,child_id",0,Childs Categories,Gyerek kategóriák
field,"product.category,name",0,Name,Név
field,"product.pricelist,active",0,Active,Aktív
field,"product.pricelist,name",0,Name,Név
field,"product.pricelist,version_id",0,Pricelist Versions,
field,"product.pricelist.item,limit_price_max_margin",0,Limit Price Max. Margin,
field,"product.pricelist.item,standard_price_base",0,Standard Price Base,
field,"product.pricelist.item,list_price_surcharge",0,List Price Surcharge,
field,"product.pricelist.item,min_quantity",0,Min. Quantity,
field,"product.pricelist.item,list_price_min_margin",0,List Price Min. Margin,
field,"product.pricelist.item,limit_price_discount",0,Limit Price Discount,
field,"product.pricelist.item,standard_price_surcharge",0,Standard Price Surcharge,
field,"product.pricelist.item,product_tmpl_id",0,Product Template,
field,"product.pricelist.item,priority",0,Priority,
field,"product.pricelist.item,standard_price_max_margin",0,Standard Price Max. Margin,
field,"product.pricelist.item,price_version_id",0,Price List Version,
field,"product.pricelist.item,list_price_max_margin",0,List Price Max. Margin,
field,"product.pricelist.item,limit_price_min_margin",0,Limit Price Min. Margin,
field,"product.pricelist.item,base",0,Based on,
field,"product.pricelist.item,limit_price_surcharge",0,Limit Price Surcharge,
field,"product.pricelist.item,list_price_discount",0,List Price Discount,Listaár kedvezmény
field,"product.pricelist.item,categ_id",0,Product Category,Termék kategória
field,"product.pricelist.item,standard_price_discount",0,Standard Price Discount,Standard ár kedvezmény
field,"product.pricelist.item,name",0,Name,Név
field,"product.pricelist.item,base_pricelist_id",0,Base Price List,Alapárlista
field,"product.pricelist.item,list_price_round",0,List Price Rounding,Listár kerekítés
field,"product.pricelist.item,standard_price_min_margin",0,Standard Price Min. Margin,
field,"product.pricelist.item,list_price_base",0,List Price Base,
field,"product.pricelist.item,standard_price_round",0,Standard Price Rounding,
field,"product.pricelist.item,limit_price_base",0,Limit Price Base,
field,"product.pricelist.item,limit_price_round",0,Limit Price Rounding,
field,"product.pricelist.version,items_id",0,Price List Items,
field,"product.pricelist.version,name",0,Name,Név
field,"product.pricelist.version,date_end",0,End Date,Befejezés dátuma
field,"product.pricelist.version,date_start",0,Start Date,Kezdés dátuma
field,"product.pricelist.version,active",0,Active,Aktív
field,"product.pricelist.version,pricelist_id",0,Price List,Árlista
field,"product.product,list_price_extra",0,List Price Extra,Árlista extra
field,"product.product,code",0,Code,Kód
field,"product.product,standard_price_extra",0,Standard Price Extra,
field,"product.product,limit_price_extra",0,Limit Price Extra,
field,"product.product,price",0,Customer Price,
field,"product.product,product_tmpl_id",0,Product Template,
field,"product.product,list_price_margin",0,List Price Margin,
field,"product.product,limit_price_margin",0,Limit Price Margin,
field,"product.product,active",0,Active,
field,"product.product,qty_available",0,Qutee disponible,
field,"product.product,variants",0,Variants,
field,"product.product,standard_price_margin",0,Standard Price Margin,
field,"product.template,seller_id",0,Retailer,Forgalmazó
field,"product.template,list_price",0,List Price,Listaár
field,"product.template,name",0,Name,Név
field,"product.template,type",0,Product Type,Termék típus
field,"product.template,standard_price",0,Standard Price,
field,"product.template,limit_price",0,Limit Price,
field,"product.template,taxes_id",0,Product Taxes,Termék adói
field,"product.template,cost_method",0,Costing Method,Árképzési metódus
field,"product.template,categ_id",0,Category,Kategória
field,"product.template,description",0,Description,Leírás
field,"purchase.order,purchase_rep",0,Purchase Representative,
field,"purchase.order,partner_ref",0,Partner Reference,Partner hivatkozás
field,"purchase.order,name",0,Order Description,Rendelés leírása
field,"purchase.order,date_promise",0,Date Promised,Vállalt dátum
field,"purchase.order,order_line",0,Order State,Rendelés állapota
field,"purchase.order,partner_id",0,Partner,Partner
field,"purchase.order,notes",0,Notes,Jegyzetek
field,"purchase.order,partner_address_id",0,Address,Cím
field,"purchase.order,shipped",0,Shipped,Szállítva
field,"purchase.order,warehouse_id",0,Warehouse,Raktár
field,"purchase.order,project_id",0,Project,Projekt
field,"purchase.order,state",0,Order State,Rendelés állapota
field,"purchase.order,contact",0,Partner Contact,Partner névjegy
field,"purchase.order,invoiced",0,Invoiced,Számlázott
field,"purchase.order,invoice_id",0,Invoice,Számla
field,"purchase.order,pricelist_id",0,Pricelist,Árlista
field,"purchase.order,date_order",0,Date Ordered,Rendelés dátuma
field,"purchase.order,ref",0,Order Reference,Rendelés hivatkozás
field,"purchase.order,shipping_id",0,Shipping,Szállítás
field,"purchase.order.line,product_id",0,Product,Termék
field,"purchase.order.line,date_promise",0,Date Promised,Vállalt dátum
field,"purchase.order.line,order_id",0,Order Ref,Rendelési hiv.
field,"purchase.order.line,price_unit",0,Unit Price,Egységár
field,"purchase.order.line,taxes_id",0,Taxes,Adók
field,"purchase.order.line,quantity",0,Quantity,Mennyiség
field,"purchase.order.line,notes",0,Notes,Jegyzetek
field,"purchase.order.line,name",0,Description,Leírás
field,"res.country,code",0,Country Code,Országkód
field,"res.country,name",0,Country Name,Ország
field,"res.country.state,code",0,State Code,Megyekód
field,"res.country.state,country_id",0,Country,Ország
field,"res.country.state,name",0,State Name,Megye
field,"res.groups,name",0,Group Name,Csoport
field,"res.lang,active",0,Active,Aktív
field,"res.lang,code",0,Code,Kód
field,"res.lang,name",0,Name,Név
field,"res.partner,lang",0,Langage,Nyelv
field,"res.partner,website",0,Website,Web
field,"res.partner,name",0,Name,Név
field,"res.partner,credit",0,Credit,Követelés
field,"res.partner,commercial",0,Commercial,Kereskedelmi
field,"res.partner,debit",0,Debit,Tartozás
field,"res.partner,child_ids",0,Partner Ref.,Partner hiv.
field,"res.partner,comment",0,Notes,Jegyzetek
field,"res.partner,parent_id",0,Main Company,Anyagcég
field,"res.partner,name2",0,Corporation Type,Cégforma
field,"res.partner,bank",0,Bank account,Bankszámlaszám
field,"res.partner,address",0,Contacts,Névjegyek
field,"res.partner,category_id",0,Categories,Kategóriák
field,"res.partner,ref",0,Identifiant,Azonosító
field,"res.partner,events",0,events,események
field,"res.partner,vat",0,VAT,ÁFA
field,"res.partner.address,city",0,City,Város
field,"res.partner.address,fax",0,Fax,Fax
field,"res.partner.address,name",0,Contact Name,Kapcsolat neve
field,"res.partner.address,zip",0,Zip,Irányítószám
field,"res.partner.address,title",0,Title,Pozíció
field,"res.partner.address,mobile",0,Mobile,Mobil
field,"res.partner.address,partner_id",0,Partner,Partner
field,"res.partner.address,phone",0,Phone,Telefon
field,"res.partner.address,state",0,State,Megye
field,"res.partner.address,street",0,Street,Utca
field,"res.partner.address,country",0,Country,Ország
field,"res.partner.address,type",0,Address Type,Cím típusa
field,"res.partner.address,email",0,E-Mail,E-mail
field,"res.partner.canal,active",0,Active,Aktív
field,"res.partner.canal,name",0,Canal Name,Csatorna neve
field,"res.partner.category,name",0,Category Name,Kategória neve
field,"res.partner.event,user_id",0,User,Felhasználó
field,"res.partner.event,name",0,Events,Események
field,"res.partner.event,probability",0,Probability (0.50),Valószínűség (0.50)
field,"res.partner.event,canal_id",0,Canal,Csatorna
field,"res.partner.event,partner_id",0,Partner,Partner
field,"res.partner.event,planned_cost",0,Planned Cost,Tervezett költség
field,"res.partner.event,som",0,State of Mind,
field,"res.partner.event,partner_type",0,Partner Relation,Partneri kapcsolat
field,"res.partner.event,type",0,Type of Event,Esemény típusa
field,"res.partner.event,date",0,Date,Dátum
field,"res.partner.event,document",0,Document,Dokumentum
field,"res.partner.event,planned_revenue",0,Planned Revenue,Tervezett jövedelem
field,"res.partner.event,description",0,Description,Leírás
field,"res.partner.som,name",0,State of Mind,
field,"res.partner.som,factor",0,Factor,
field,"res.project,name",0,Name,Név
field,"res.project,description",0,Description,Leírás
field,"res.request,act_title",0,Action Result,Művelet eredménye
field,"res.request,name",0,Request Description,
field,"res.request,ref_partner_id",0,Partner Ref.,
field,"res.request,ref_doc2",0,Document Ref 2,
field,"res.request,act_result",0,Action Result Details,
field,"res.request,req_history",0,Request History,
field,"res.request,req_priority",0,Priority,
field,"res.request,ref_doc1",0,Document Ref 1,
field,"res.request,state",0,State,
field,"res.request,act_from",0,Request From,
field,"res.request,act_to",0,Request To,
field,"res.request,req_doc_type",0,Document Type,
field,"res.request,req_type",0,Request Type,
field,"res.request,active",0,Active,
field,"res.request,req_summary",0,Request Summary,
field,"res.request,ref_proj_id",0,Project Ref.,
field,"res.request,req_doc_ref",0,Document Ref.,
field,"res.request,act_date",0,Action Date,
field,"res.request.history,name",0,Action Result,
field,"res.request.history,act_result",0,Action Result Details,
field,"res.request.history,act_from",0,Request From,
field,"res.request.history,req_id",0,Request,
field,"res.request.history,act_to",0,Request To,
field,"res.request.history,act_date",0,Action Date,
field,"res.roles,parent_id",0,Parent,
field,"res.roles,child_id",0,Childs,
field,"res.roles,name",0,Role Name,
field,"res.users,groups_id",0,groups,
field,"res.users,name",0,Name,
field,"res.users,roles_id",0,Roles,
field,"res.users,login",0,Login,
field,"res.users,password",0,Password,
field,"res.users,action_id",0,actions,
field,"sale.order,date_due",0,Date Due Payment,
field,"sale.order,payment_term",0,Payment Term,
field,"sale.order,order_policy",0,Shipping Policy,
field,"sale.order,shop_id",0,Shop,
field,"sale.order,date_order",0,Date Ordered,
field,"sale.order,partner_id",0,Partner,
field,"sale.order,invoiced",0,Invoiced,
field,"sale.order,amount_tax",0,Taxes,
field,"sale.order,amount_untaxed",0,Untaxed Amount,
field,"sale.order,shipping_id",0,Shipping,
field,"sale.order,order_line",0,Order Lines,
field,"sale.order,note",0,Notes,
field,"sale.order,state",0,Order State,
field,"sale.order,partner_contact_id",0,Contact Address,
field,"sale.order,pricelist_id",0,Pricelist,
field,"sale.order,project_id",0,Project,
field,"sale.order,payment_line",0,Order Payments,
field,"sale.order,partner_invoice_id",0,Invoice Address,
field,"sale.order,amount_total",0,Total,
field,"sale.order,name",0,Order Description,
field,"sale.order,partner_shipping_id",0,Shipping Address,
field,"sale.order,invoice_id",0,Invoice,
field,"sale.order,shipped",0,Shipped,
field,"sale.order,shipping_created",0,Shipping created,
field,"sale.order.line,product_id",0,Product,
field,"sale.order.line,date_promise",0,Date Promised,
field,"sale.order.line,order_id",0,Order Ref,
field,"sale.order.line,price_unit",0,Unit Price,
field,"sale.order.line,name",0,Description,
field,"sale.order.line,quantity",0,Quantity,
field,"sale.order.line,notes",0,Notes,
field,"sale.order.line,tax_id",0,Taxes,
field,"sale.order.payment,order_id",0,Order Ref,
field,"sale.order.payment,amount",0,Amount,
field,"sale.order.payment,name",0,Description,
field,"sale.order.payment,account_id",0,Account,
field,"sale.shop,payment_account_id",0,Account payments,
field,"sale.shop,name",0,Shop name,
field,"sale.shop,warehouse_id",0,Available Warehouse,
field,"sale.shop,pricelist_id",0,Pricelist,
field,"sale.shop,project_id",0,Project,Projekt
field,"sale.shop,payment_default_id",0,Default payment,
field,"stock.location,comment",0,Additionnal Information,Egyéb információ
field,"stock.location,name",0,Name,Név
field,"stock.location,usage",0,Usage,
field,"stock.location,posz",0,Position Z,Z pozíció
field,"stock.location,posx",0,Position X,X pozíció
field,"stock.location,posy",0,Position Y,Y pozíció
field,"stock.location,active",0,Active,Aktív
field,"stock.location,lot_id",0,Lot,Raktár
field,"stock.location,location_child_id",0,Contains,Tartalmazza
field,"stock.location,account_id",0,Inventory Account,Leltári egyenleg
field,"stock.lot,address_id",0,Address,Cím
field,"stock.lot,tracking",0,Tracking,Követés
field,"stock.lot,date",0,Date create,Létrehozás dátuma
field,"stock.lot,name",0,Lot,Raktár
field,"stock.lot,lot_line_view_id",0,Contents,Tartalom
field,"stock.lot,price",0,Total Costs Price,Teljes ár
field,"stock.lot,lot_line_id",0,Movements,Mozgások
field,"stock.lot,parent_id",0,Container,Alrészlege a következőnek:
field,"stock.lot,active",0,Active,Aktív
field,"stock.lot,child_id",0,Contains,Tartalmaz
field,"stock.lot,type",0,Type,Típus
field,"stock.lot,serial",0,Serial,Sorozatszám
field,"stock.lot,product_id",0,Products,Termékek
field,"stock.lot.inventory,name",0,Inventory,Leltár
field,"stock.lot.inventory,date_done",0,Date create,
field,"stock.lot.inventory,state",0,State,Állapot
field,"stock.lot.inventory,date",0,Date create,Létrehozás dátuma
field,"stock.lot.inventory,inventory_line_id",0,Inventories,Leltárak
field,"stock.lot.inventory,lot_line_id",0,Inventories,Leltárak
field,"stock.lot.inventory.line,inventory_id",0,Inventory,Leltár
field,"stock.lot.inventory.line,lot_id",0,Lot,Raktár
field,"stock.lot.inventory.line,amount",0,Amount,Mennyiség
field,"stock.lot.inventory.line,product_id",0,Product,Termék
field,"stock.lot.line,product_id",0,Product,Termék
field,"stock.lot.line,price_unit",0,Unit Costs Price,Egységár
field,"stock.lot.line,lot_inventory_id",0,Inventory,Leltár
field,"stock.lot.line,date",0,Date create,Létrehozás dátuma
field,"stock.lot.line,amount",0,Amount,Mennyiség
field,"stock.lot.line,active",0,Active,Aktív
field,"stock.lot.line,lot_id",0,Lot,Raktár
field,"stock.lot.line,name",0,Lot Inventory Line,Raktár leltári tételek
field,"stock.lot.line.view,lot_id",0,Lot,Raktár
field,"stock.lot.line.view,amount",0,Quantity,Mennyiség
field,"stock.lot.line.view,name",0,Lot Content,Raktártartalom
field,"stock.lot.line.view,product_id",0,Product,Termék
field,"stock.move,address_id",0,Destination Address,Cél cím
field,"stock.move,name",0,Movement Description,Mozgás leírása
field,"stock.move,date_planned",0,Planned Date,Tervezett dátum
field,"stock.move,lot_dest_id",0,Destination Lot,Célraktár
field,"stock.move,date_moved",0,Actual Date,Valódi dátum
field,"stock.move,state",0,State,Állapot
field,"stock.move,active",0,Active,Aktív
field,"stock.move,lot_id",0,Lot,Raktár
field,"stock.move,serial",0,Tracking Number,Követési szám
field,"stock.packing,address_id",0,Shipping Address,Szállítási cím
field,"stock.packing,name",0,Packing Name,Csomag neve
field,"stock.packing,lot_pack_id",0,Pack Lot,Raktár csomagolás
field,"stock.packing,date",0,Date create,Létrehozás dátuma
field,"stock.packing,state",0,State,Állapot
field,"stock.packing,active",0,Active,Aktív
field,"stock.packing,packing_line_id",0,Packing Line,
field,"stock.packing,lot_pack_parent_id",0,Pack Container,
field,"stock.packing,move_id",0,Move Order,
field,"stock.packing,lot_dest_parent_id",0,Shipping Lot,Szállítási raktár
field,"stock.packing.line,product_id",0,Product,Termék
field,"stock.packing.line,line_dest_id",0,Lot Line Dest,Raktár sor cél
field,"stock.packing.line,lot_src_id",0,Lot Src,Forrásraktár
field,"stock.packing.line,line_src_id",0,Lot Line Src,Raktár sor forrás
field,"stock.packing.line,amount",0,Amount,Mennyiség
field,"stock.packing.line,packing_id",0,Packing,Csomagolás
field,"stock.packing.line,active",0,Active,Aktív
field,"stock.packing.line,name",0,Name,Név
field,"stock.shipping,packing_policy",0,Packaging Policy,
field,"stock.shipping,lot_output_id",0,Intermediary Location,
field,"stock.shipping,name",0,Name,
field,"stock.shipping,lot_stock_id",0,Source Lot/Location,Forrás raktár/hely
field,"stock.shipping,lot_shipped_id",0,Destination Location,
field,"stock.shipping,partner_id",0,Partner,
field,"stock.shipping,partner_address_id",0,Address,
field,"stock.shipping,shipping_policy",0,Shipping Policy,
field,"stock.shipping,warehouse_id",0,Warehouse,
field,"stock.shipping,priority",0,priority,
field,"stock.shipping,shipping_line_id",0,Shipping Lines,
field,"stock.shipping,state",0,State,
field,"stock.shipping,packing_id",0,Packings,
field,"stock.shipping,date_promised",0,Date Promised,
field,"stock.shipping,active",0,Active,
field,"stock.shipping,serial",0,Serial,
field,"stock.shipping,type",0,Shipping Type,
field,"stock.shipping,date_creation",0,Date Creation,
field,"stock.shipping.line,amount",0,Amount,
field,"stock.shipping.line,shipping_id",0,Shipping,
field,"stock.shipping.line,product_id",0,Product,
field,"stock.warehouse,lot_input_id",0,Location Input,
field,"stock.warehouse,lot_output_id",0,Location Output,
field,"stock.warehouse,name",0,Name,
field,"stock.warehouse,lot_stock_id",0,Location Stock,
field,"workflow,on_create",0,On Create,
field,"workflow,name",0,Name,
field,"workflow,osv",0,Ressource Model,
field,"workflow.activity,kind",0,Kind,
field,"workflow.activity,name",0,Name,
field,"workflow.activity,join_mode",0,Join Mode,
field,"workflow.activity,wkf_id",0,Workflow,
field,"workflow.activity,flow_stop",0,Flow Stop,
field,"workflow.activity,subflow_id",0,Subflow,
field,"workflow.activity,split_mode",0,Split Mode,
field,"workflow.activity,action",0,Action,
field,"workflow.activity,flow_start",0,Flow Start,
field,"workflow.instance,res_type",0,Resource Model,
field,"workflow.instance,wkf_id",0,Workflow,
field,"workflow.instance,res_id",0,Resource ID,
field,"workflow.instance,uid",0,User ID,
field,"workflow.instance,state",0,State,
field,"workflow.transition,trigger_model",0,Trigger Type,
field,"workflow.transition,role_id",0,Role Required,
field,"workflow.transition,act_from",0,Source Activity,
field,"workflow.transition,act_to",0,Destination Activity,
field,"workflow.transition,val_name",0,Value Button Name,
field,"workflow.transition,trigger_expr_id",0,Trigger Expr ID,
field,"workflow.transition,condition",0,Condition,
field,"workflow.triggers,instance_id",0,Destination Instance,
field,"workflow.triggers,model",0,Model,
field,"workflow.triggers,res_id",0,Ressource ID,
xsl,res.partner.ids,0,Ref.,
xsl,res.partner.ids,0,Name,
xsl,account.invoice.list,0,DRAFT,PISZKOZAT
xsl,account.invoice.list,0,PRO-FORMA INVOICE,
xsl,account.invoice.list,0,INVOICE,SZÁMLA
xsl,account.invoice.list,0,PURCHASE INVOICE,MEGRENDELŐLAP
xsl,account.invoice.list,0,REFUND INVOICE,
xsl,account.invoice.list,0,PURCHASE REFUND INVOICE,
xsl,account.invoice.list,0,Document,Dokumentum
xsl,account.invoice.list,0,Date,Dátum
xsl,account.invoice.list,0,Order Ref.,
xsl,account.invoice.list,0,Invoice Ref.,
xsl,account.invoice.list,0,Tout contrat conclu avec notre societe est exclusivement regi par nos 			conditions generales telles que libellees au verso du present document 			et/ou sur notre site internet.,
xsl,account.invoice.list,0,Description,Leírás
xsl,account.invoice.list,0,Qty,
xsl,account.invoice.list,0,Unit Price,
xsl,account.invoice.list,0,Net Price,
xsl,account.invoice.list,0,SUBTOTAL,
xsl,account.invoice.list,0,TOTAL:,
xsl,account.tranfer,0,Document,
xsl,account.tranfer,0,Type,
xsl,account.tranfer,0,Reference,
xsl,account.tranfer,0,Partner ID,
xsl,account.tranfer,0,Date,
xsl,account.tranfer,0,Amount,
xsl,account.tranfer,0,Change,
xsl,report.auction.bid,0,Title:,
xsl,report.auction.bid,0,Contact:,
xsl,report.auction.bid,0,Item:,
xsl,report.auction.bid,0,"BID,",
xsl,report.auction.bid,0,Ref.,
xsl,report.auction.bid,0,Description,
xsl,report.auction.bid,0,Price,
xsl,report.auction.bid,0,Tel?,
xsl,report.auction.bid,0,yes,
xsl,report.auction.bid,0,no,
xsl,report.auction.deposit,0,"Title, Inventory",
xsl,report.auction.deposit,0,Document type,
xsl,report.auction.deposit,0,Deposit Form,
xsl,report.auction.deposit,0,Document Number,
xsl,report.auction.deposit,0,Date,
xsl,report.auction.deposit,0,Tout contrat conclu avec notre societe est exclusivement regi par nos 			conditions generales telles que libellees au verso du present document 			et/ou sur notre site internet.,
xsl,report.auction.deposit,0,VAT,
xsl,report.auction.deposit,0,Number,
xsl,report.auction.deposit,0,Description,
xsl,report.auction.deposit,0,Limit,
xsl,report.auction.lots.cards,0,Ref.,
xsl,report.auction.lots.cards,0,Seller:,
xsl,report.auction.lots.cards,0,Min. Estimate:,
xsl,report.auction.lots.cards,0,Limit:,
xsl,report.auction.lots.cards,0,Artist:,
xsl,report.auction.lots.cards,0,Max. Estimate:,
xsl,report.auction.lots.cards,0,Description :,
xsl,report.auction.lots.cards,0,Bids,
xsl,report.auction.lots.cards,0,Auctions,
xsl,report.auction.lots.cards,0,Tel?,
xsl,report.auction.lots.list.landscape,0,Ref.,
xsl,report.auction.lots.list.landscape,0,Description,
xsl,report.auction.lots.list.landscape,0,Est.,
xsl,report.auction.lots.list.landscape,0,Limit,
xsl,report.auction.lots.list.landscape,0,Orders,
xsl,report.auction.lots.list.landscape,0,"Inv, Name",
xsl,report.auction.lots.list.landscape,0,"Buyer, Price",
xsl,report.auction.lots.list.landscape,0,TEL:,
xsl,report.auction.lots.list.landscape,0,BID:,
xsl,report.auction.lots.list.landscape,0,", TEL:",
xsl,report.auction.lots.list,0,Ref.,
xsl,report.auction.lots.list,0,Desc + bids,
xsl,report.auction.lots.list,0,Est.,
xsl,report.auction.lots.list,0,Limit,
xsl,report.auction.lots.list,0,"Inv, Name",
xsl,report.auction.lots.list,0,"Buyer, Price",
xsl,report.auction.lots.list,0,TEL:,
