"id","code","account_type","reconcile","name"
"kp_rrif11502","11502","asset_current","","Zajmovi obrtnicima"
"kp_rrif11503","11503","asset_current","","Zajmovi podružnicama"
"kp_rrif11504","11504","asset_current","","Zajmovi ustanovama"
"kp_rrif11505","11505","asset_current","","Zajmovi dani u inozemstvo"
"kp_rrif11506","11506","asset_current","","Zajmovi članovima uprave i zaposlenicima"
"kp_rrif11507","11507","asset_current","","Zajmovi dani poljoprivrednicima ili zadrugarima"
"kp_rrif11508","11508","asset_current","","Dospjeli anuiteti dugotrajnih zajmova (naplaćuju se u roku od 12 mjeseci - analitika po korisnicima)"
"kp_rrif11509","11509","asset_current","","Ostali kratkotrajni zajmovi"
"kp_rrif11510","11510","asset_current","","Depoziti u bankama"
"kp_rrif11511","11511","asset_current","","Depoziti u osiguravajućim društvima"
"kp_rrif11512","11512","asset_current","","Depoziti u inozemnim financijskim institucijama"
"kp_rrif11513","11513","asset_current","","Depoziti za ostale poslovne aktivnosti"
"kp_rrif11520","11520","asset_current","","Kaucije na aukcijama (dražbama)"
"kp_rrif11521","11521","asset_current","","Kaucije za robu"
"kp_rrif11522","11522","asset_current","","Kaucije za ambalažu"
"kp_rrif11523","11523","asset_current","","Dane jamčevine za natječaje"
"kp_rrif11524","11524","asset_current","","Potraživanja za kapare (čl. 303. ZOO-a)"
"kp_rrif11525","11525","asset_current","","Polozi gotovine za ostale poslovne aktivnosti"
"kp_rrif1160","1160","asset_current","","Kratkotrajno ulaganje u novčane fondove"
"kp_rrif1161","1161","asset_current","","Kratkotrajno ulaganje u ostale investicijske fondove"
"kp_rrif1170","1170","asset_current","","Otkup kratkoročnih potraživanja (faktoring)"
"kp_rrif1171","1171","asset_current","","Ulaganje u kratkotrajne eskontne poslove"
"kp_rrif1172","1172","asset_current","","Potraživanja za više uplaćeno po kreditnoj kartici"
"kp_rrif1173","1173","asset_current","","Potraživanja za isplate avaliranih ili indosiranih mjenica"
"kp_rrif1174","1174","asset_current","","Potraživanja po isplaćenim garancijama"
"kp_rrif1175","1175","asset_current","","Potraživanja iz preuzetog duga (čl. 96. ZOO)"
"kp_rrif1176","1176","asset_current","","Potraživanje po asignacijama, novacijama i sl."
"kp_rrif1180","1180","asset_current","","Potraživanja u sporu (npr. utužena, u stečaju i sl. iz fin. imovine)-a1"
"kp_rrif1190","1190","asset_current","","Vrijednosno usklađivanje financijske imovine - kratkotrajne (analitika po otpisima iz ove skupine rn)-a1"
"kp_rrif1200","1200","asset_receivable","True","Potraživanja od kupaca dobara"
"kp_rrif1201","1201","asset_receivable","True","Potraživanja od kupaca usluga (servisne, najmovi, ustupanje radne snage, kapaciteta i dr.)"
"kp_rrif1202","1202","asset_receivable","True","Potraživanja za prodaju prava"
"kp_rrif1203","1203","asset_receivable","True","Kupci građani i prodaja na potrošački kredit"
"kp_rrif1204","1204","asset_receivable","True","Kupci imovinskih sredstava, inventara, materijala, otpadaka i sl."
"kp_rrif1205","1205","asset_receivable","True","Potraživanja od kupaca za prodanu robu iz komisije"
"kp_rrif1206","1206","asset_receivable","True","Kupci zastupničke i franšizne prodaje"
"kp_rrif1207","1207","asset_receivable","True","Potraživanja za prodaju na kreditne kartice"
"kp_rrif1208","1208","asset_receivable","True","Potraživanja od ostalih prodaja"
"kp_rrif1209","1209","asset_receivable","True","Potraživanja za nefakturiranu isporuku dobara ili usluga"
"kp_rrif1210","1210","asset_receivable","True","Kupci dobara iz inozemstva"
"kp_rrif1211","1211","asset_receivable","True","Kupci usluga iz inozemstva"
"kp_rrif1212","1212","asset_receivable","True","Kupci prava iz inozemstva"
"kp_rrif1213","1213","asset_receivable","True","Potraživanja od kupaca dobara (PoS)"
"kp_rrif1220","1220","asset_receivable","True","Potraživanja za prodaju - isporuku povezanim društvima"
"kp_rrif1221","1221","asset_receivable","True","Potraživanja za dividende od povezanih društava"
"kp_rrif1222","1222","asset_receivable","True","Potraživanja za isporuke povezanim društvima u inozemstvu"
"kp_rrif1223","1223","asset_receivable","True","Potraživanja za nadoknadu gubitka od povezanih društava (čl. 489. ZTD)"
"kp_rrif1224","1224","asset_receivable","True","Potraživanja za kamate od povezanih društava"
"kp_rrif1225","1225","asset_receivable","True","Potraživanja od podružnica"
"kp_rrif1226","1226","asset_receivable","True","Ostala kratkoročna potraživanja od povezanih poduzetnika"
"kp_rrif1227","1227","asset_receivable","True","Potraživanja za udio u dobitku d.o.o.-a"
"kp_rrif1228","1228","asset_current","","Potraživanja iz ulaganja radi povećanja udjela (do upisa u t.k.)"
"kp_rrif1230","1230","asset_receivable","True","Potraživanja za isporuke dobara i usluga"
"kp_rrif1231","1231","asset_receivable","True","Potraživanja za dividendu - dobitak"
"kp_rrif1232","1232","asset_receivable","True","Potraživanja za kamate"
"kp_rrif1233","1233","asset_receivable","True","Ostala potraživanja od sudjelujućih društava"
"kp_rrif1240","1240","asset_receivable","True","Potraživanja od kupaca za ugovorene kamate (koje nisu pripisane glavnici)"
"kp_rrif1241","1241","asset_receivable","True","Potraživanja za zatezne kamate (koje nisu pripisane glavnici)"
"kp_rrif1242","1242","asset_receivable","True","Potraživanja za kamate po nagodbama"
"kp_rrif1243","1243","asset_receivable","True","Potraživanje za kamatu iz danih zajmova"
"kp_rrif1245","1245","asset_receivable","True","Kamate iz ostalih trađbina"
"kp_rrif1250","1250","asset_receivable","True","Potraživanja za predujmove za usluge (koje nisu u svezi sa zalihama i dugotr. imov.)-a1"
"kp_rrif1260","1260","asset_receivable","True","Potraživanja po poslovima uvoza za tuđi račun"
"kp_rrif1261","1261","asset_receivable","True","Potraživanja od izvoznika"
"kp_rrif1270","1270","asset_receivable","True","Potraživanja s osnove prodaje udjela i dionica"
"kp_rrif1271","1271","asset_receivable","True","Potraživanja za nakladno odobrene popuste (bonifikacije, casa-sconto, rabat i sl.)"
"kp_rrif1272","1272","asset_receivable","True","Potraživanja za predujam za kupnju dionica i udjela"
"kp_rrif1273","1273","asset_receivable","True","Potraživanja od komisionara"
"kp_rrif1280","1280","asset_receivable","True","Potraživanja iz odštetnih zahtjeva (od osiguravajućih društava)"
"kp_rrif1281","1281","asset_receivable","True","Potraživanja za udjel u dobitku - prihodu u investicijskom fondu"
"kp_rrif1282","1282","asset_receivable","True","Potraživanja za tantijeme (nadoknade za korištenje patenta, znaka i autorskih prava)"
"kp_rrif1283","1283","asset_receivable","True","Potraživanja stečena cesijom, asignacijom i preuzimanjem duga od prodaje"
"kp_rrif1284","1284","asset_receivable","True","Potraživanja za nadoknadu troškova iz jamstva"
"kp_rrif1285","1285","asset_receivable","True","Potraživanja od kooperanata, zadrugara, ustanove"
"kp_rrif1286","1286","asset_receivable","True","Potraživanja od članova društva za pokriće gubitka"
"kp_rrif1287","1287","asset_receivable","True","Potraživanja za dana jamstva i činidbe"
"kp_rrif1288","1288","asset_receivable","True","Potraživanja za poreze iz poslovnih odnosa"
"kp_rrif1289","1289","asset_receivable","True","Ostala potraživanja"
"kp_rrif1290","1290","asset_receivable","True","Vrijednosno usklađenje potraživanja od kupaca"
"kp_rrif1291","1291","asset_receivable","True","Vrijednosno usklađenje potraživanja od povezanih društava"
"kp_rrif1292","1292","asset_receivable","True","Vrijednosno usklađenje od poduzetnika iz sudjelujućih interesa"
"kp_rrif1293","1293","asset_receivable","True","Vrijednosno usklađenje kamata"
"kp_rrif1294","1294","asset_receivable","True","Vrijednosno usklađenje za dane predujmove za usluge"
"kp_rrif1295","1295","asset_receivable","True","Vrijednosno usklađenje ostalih potraživanja (računi 126 do 128)"
"kp_rrif1300","1300","asset_current","","Potraživanja od zaposlenih za više isplaćenu plaću"
"kp_rrif1301","1301","asset_current","","Potraživanja za isplaćeni predujam za službeni put"
"kp_rrif1302","1302","asset_current","","Potraživanja za dane novčane svote za nabave u gotovini (za tržišni nakup, za karnete i dr.)"
"kp_rrif1303","1303","asset_current","","Potraživanja za manjkove i učinjene štete (s PDV-om)"
"kp_rrif1304","1304","asset_current","","Potraživanja za prehranu, kazne, za korištenje odmarališta i sl."
"kp_rrif1305","1305","asset_current","","Potraživanja od zaposlenih za manje plaćene poreze i doprinose"
"kp_rrif1306","1306","asset_current","","Potraživanja od zaposlenika za plaćene privatne troškove (npr. po službenoj kred. kartici)"
"kp_rrif1307","1307","asset_current","","Potraživanja od zaposlenika za primitak u naravi"
"kp_rrif1309","1309","asset_current","","Ostala potraživanja od zaposlenih"
"kp_rrif1310","1310","asset_current","","Potraživanja za predujmljene honorare"
"kp_rrif1311","1311","asset_current","","Potraživanja za isplaćene svote"
"kp_rrif1319","1319","asset_current","","Ostala potraživanja od vanjskih suradnika"
"kp_rrif1330","1330","asset_current","","Potraživanja od članova društva za predujmljeni dobitak - dividendu"
"kp_rrif1331","1331","asset_current","","Potraživanja od članova društva za privatne troškove"
"kp_rrif1332","1332","asset_current","","Potraživanja od članova ustanove"
"kp_rrif1333","1333","asset_current","","Potraživanja od članova zadruge"
"kp_rrif1340","1340","asset_current","","Potraživanja u sporu i rizična potraživanja (iz skupine 12 i 13)-a1"
"kp_rrif1350","1350","asset_current","","Potraživanja za sredstva u slobodnoj zoni-a1"
"kp_rrif1360","1360","asset_current","","Potraživanja od banaka za prodaju na potrošački kredit-a1"
"kp_rrif1370","1370","asset_current","","Potraživanja za isporučena dobra i usluge"
"kp_rrif1371","1371","asset_current","","Potraživanja za doznake novca, za dobitak i dr."
"kp_rrif1380","1380","asset_current","","Potraživanja za naknadne popuste"
"kp_rrif1381","1381","asset_current","","Potraživanja od ortaka"
"kp_rrif1382","1382","asset_current","","Potraživanja od zastupnika"
"kp_rrif1389","1389","asset_current","","Ostala poslovna potraživanja"
"kp_rrif1390","1390","asset_current","","Vrijednosno usklađenje potraživanja od zaposlenih članova društva i ostalih potraživanja-a1"
"kp_rrif14000","14000","asset_current","","Pretporez - 10%"
"kp_rrif14001","14001","asset_current","","Pretporez - 22%"
"kp_rrif14002","14002","asset_current","","Pretporez - 23%"
"kp_rrif14003","14003","asset_current","","Pretporez - 25%"
"kp_rrif14010","14010","asset_current","","Pretporez iz predujmova -10%"
"kp_rrif14011","14011","asset_current","","Pretporez iz predujmova - 22%"
"kp_rrif14012","14012","asset_current","","Pretporez iz predujmova - 23%"
"kp_rrif14013","14013","asset_current","","Pretporez iz predujmova - 25%"
"kp_rrif14020","14020","asset_current","","Plaćeni PDV pri uvozu dobara - 10%"
"kp_rrif14021","14021","asset_current","","Plaćeni PDV pri uvozu dobara - 22%"
"kp_rrif14022","14022","asset_current","","Plaćeni PDV pri uvozu dobara - 23%"
"kp_rrif14023","14023","asset_current","","Plaćeni PDV pri uvozu dobara - 25%"
"kp_rrif14030","14030","asset_current","","Plaćeni PDV na usluge inozemnih poduzetnika - 10%"
"kp_rrif14031","14031","asset_current","","Plaćeni PDV na usluge inozemnih poduzetnika - 22%"
"kp_rrif14032","14032","asset_current","","Plaćeni PDV na usluge inozemnih poduzetnika - 23%"
"kp_rrif14033","14033","asset_current","","Plaćeni PDV na usluge inozemnih poduzetnika - 25%"
"kp_rrif14040","14040","asset_current","","Ispravak pretporeza zbog promjene postotka priznavanja PDV-a"
"kp_rrif1406","1406","asset_current","","Pretporez stečen po ugovoru o asignaciji ili iz preknjižavanja"
"kp_rrif1407","1407","asset_current","","Potraživanja za razliku većeg pretporeza od obveze u obračunskom razdoblju"
"kp_rrif1408","1408","asset_current","","Pretporez koji još nije priznan (uključivo i neplaćeni R-2)"
"kp_rrif1409","1409","asset_current","","Potraživanja za više plaćeni PDV po konačnom obračunu"
"kp_rrif1410","1410","asset_current","","Potraživanja za porez na dohodak iz plaća"
"kp_rrif1411","1411","asset_current","","Potraživanja za prirez iz plaća"
"kp_rrif1412","1412","asset_current","","Potraživanja za porez na dohodak iz autorskih prava, ugovora o djelu, članova nadz. odbora i dr.doh."
"kp_rrif1413","1413","asset_current","","Potraživanja za porez i prirez na stipendije i nagrade učenika i studenta"
"kp_rrif1414","1414","asset_current","","Potraživanja za poreze iz drugih dohodaka"
"kp_rrif1417","1417","asset_current","","Potraživanja za više plaćeni porez na dohodak od kapitala"
"kp_rrif1420","1420","asset_current","","Potraživanja za više plaćene doprinose za MO iz plaće"
"kp_rrif1421","1421","asset_current","","Potraživanja od MO za više plaćeni doprinos za beneficirani staž"
"kp_rrif1422","1422","asset_current","","Potraživanja za više plaćeni doprinos za zdravstveno osiguranje na plaće"
"kp_rrif1423","1423","asset_current","","Potraživanja za više plaćeni dopr. za zdrav. osigur. za slučaj ozljede na radu i prof. bolesti"
"kp_rrif1424","1424","asset_current","","Potraživanja za više plaćeni doprinos za zapošljavanje na plaće"
"kp_rrif1429","1429","asset_current","","Potraživanja za ostale nespomenute doprinose"
"kp_rrif1430","1430","asset_current","","Potraživanja za plaćene predujmove poreza na dobitak"
"kp_rrif1432","1432","asset_current","","Potraživanja za više plaćeni porez po odbitku (na inozemne usluge)"
"kp_rrif1433","1433","asset_current","","Potraživanja za porez na dobitak stečen po ugovoru o cesiji ili iz preknjižavanja"
"kp_rrif1434","1434","asset_current","","Porez na dobitak plaćen u inozemstvu"
"kp_rrif1440","1440","asset_current","","Potraživanja za poseban porez na kavu"
"kp_rrif1441","1441","asset_current","","Potraživanja za poseban porez na bezalkoholna pića"
"kp_rrif1442","1442","asset_current","","Potraživanja za poseban porez na alkoholna pića"
"kp_rrif1443","1443","asset_current","","Potraživanja za poseban porez na pivo"
"kp_rrif1444","1444","asset_current","","Potraživanja za poseban porez na duhanske proizvode"
"kp_rrif1445","1445","asset_current","","Potraživanja za poseban porez na naftne derivate i naknade za ceste"
"kp_rrif1446","1446","asset_current","","Potraživanja za poseban porez na osobne automobile, motocikle, ostala mot. vozila, plovila i zrakop."
"kp_rrif1447","1447","asset_current","","Potraživanja za poseban porez na luksuzne proizvode"
"kp_rrif1448","1448","asset_current","","Potraživanja za porez na promet nekretnina"
"kp_rrif1449","1449","asset_current","","Potraživanja za 5% poreza na promet motornih vozila i plovila"
"kp_rrif1450","1450","asset_current","","Potraživanja za plaćenu članarinu turističkim zajed.-a1"
"kp_rrif1460","1460","asset_current","","Potraživanja za članarine komori (HGK ili HOK)-a1"
"kp_rrif1470","1470","asset_current","","Potraživanja za carinu i više plaćene carinske pristojbe-a1"
"kp_rrif1480","1480","asset_current","","Potraživanja za više plaćeni porez na motorna vozila i plovne objekte"
"kp_rrif1481","1481","asset_current","","Potraživanja za porez na kuće za odmor i korištenje javnih površina"
"kp_rrif1482","1482","asset_current","","Potraživanja za porez na reklamu"
"kp_rrif1483","1483","asset_current","","Potraživanja za porez na tvrtku ili naziv"
"kp_rrif1484","1484","asset_current","","Potraživanja za porez na potrošnju u ugostiteljstvu"
"kp_rrif1485","1485","asset_current","","Potraživanja za plaćeni porez na priređivanje zabavnih i športskih priredbi"
"kp_rrif1486","1486","asset_current","","Potraživanja za plaćeni porez na nasljedstva i darove"
"kp_rrif1487","1487","asset_current","","Potraživanja za više plaćeni porez na neiskorištene nekretnine"
"kp_rrif1489","1489","asset_current","","Potraživanja za ostale poreze županije (grada), općine"
"kp_rrif1490","1490","asset_current","","Potraživanja za više plaćenu nadoknadu za šume"
"kp_rrif1491","1491","asset_current","","Potraživanja za više plaćene kazne i sl."
"kp_rrif1492","1492","asset_current","","Potraživanja za više uplaćene naknade za iskorištavanje mineralnih sirovina"
"kp_rrif1493","1493","asset_current","","Potraživanja za više plaćene naknade za koncesije"
"kp_rrif1495","1495","asset_current","","Potraživanja za spomeničku rentu"
"kp_rrif1497","1497","asset_current","","Potraživanje od Fonda za razvoj i sl."
"kp_rrif1499","1499","asset_current","","Potraživanja za ostala plaćena davanja državi i državnim institucijama"
"kp_rrif1500","1500","asset_current","","Potraživanje za nadoknade bolovanja od HZZO-a1"
"kp_rrif1510","1510","asset_current","","Potraživanja od mirovinskog osiguranja-a1"
"kp_rrif1520","1520","asset_current","","Potraživanja od lokalne samouprave-a1"
"kp_rrif1530","1530","asset_current","","Potraživ. za regrese, premije, stimulac. i držav. potpore-a1"
"kp_rrif1540","1540","asset_current","","Potraživanje od Fonda za otkupljenu ambalažu-a1"
"kp_rrif1550","1550","asset_current","","Ostala potraživanja od državnih institucija-a1"
"kp_rrif1590","1590","asset_current","","Vrijednosno usklađenje potraživanja od države i drugih institucija-a1"
"kp_rrif1900","1900","asset_current","","Unaprijed plaćeni troškovi održavanja, opreme, postrojenja i građevina"
"kp_rrif19010","19010","asset_current","","Unaprijed plaćena zakupnina"
"kp_rrif19011","19011","asset_current","","Unaprijed plaćeni a nepriznati PDV na zakupninu (npr. 30% od leasinga osob. aut.)"
"kp_rrif1902","1902","asset_current","","Unaprijed plaćeni troškovi reklame, propagande i sajmova"
"kp_rrif1903","1903","asset_current","","Unaprijed plaćeni troškovi energije za sljedeće razdoblje"
"kp_rrif1904","1904","asset_current","","Unaprijed plaćeni troškovi osig. imovine i osoba na opasnim poslovima ili putnika u prometu i sl."
"kp_rrif1905","1905","asset_current","","Unaprijed plaćene kamate na bankovna jamstava i sl."
"kp_rrif1906","1906","asset_current","","Unaprijed plaćeni troškovi reprezentacije"
"kp_rrif1907","1907","asset_current","","Unaprijed plaćene pretplate na službena glasila i stručne časopise"
"kp_rrif1908","1908","asset_current","","Unaprijed isplaćene plaće za buduće razdoblje"
"kp_rrif1909","1909","asset_current","","Unaprijed plaćeni ostali troškovi posl.(prijevoza, bank. usluge, zdr. zaštita,autorski,rad po ug. i sl)"
"kp_rrif1910","1910","asset_current","","Obračunani prihodi (budućeg razdoblja)-a1"
"kp_rrif1920","1920","asset_current","","Unaprijed plaćeni ovisni troškovi nabave (koji nisu na 651)-a1"
"kp_rrif1930","1930","asset_current","","Troškovi kamata iz budućeg razdoblja-a1"
"kp_rrif1940","1940","asset_current","","Unaprijed plaćeni troškovi koncesija (za razdoblje do 12 mj.)-a1"
"kp_rrif1950","1950","asset_current","","Unaprijed plaćene franšize, trgovačko znakovlje, prava i sl. (do 12 mj.)-a1"
"kp_rrif1960","1960","asset_current","","Unaprijed plaćene licencije i patenti (do 12 mj.)-a1"
"kp_rrif1999","1999","asset_current","","Ostala aktivna vremenska razgraničenja"
"kp_rrif2000","2000","liability_current","","Obveze prema povezanim društvima za zalihe (poluproizvoda, robe i sl.)"
"kp_rrif2001","2001","liability_current","","Obveze za raspoređeni dobitak iz poslovanja prema povezanim društvima"
"kp_rrif2002","2002","liability_current","","Obveze za zajmove prema povezanim društvima"
"kp_rrif2003","2003","liability_current","","Obveze prema podružnicama"
"kp_rrif2004","2004","liability_current","","Obveze prema osnovanim ustanovama, zadrugama i sl."
"kp_rrif2005","2005","liability_current","","Obveze za predujmove od povezanih društvima"
"kp_rrif2008","2008","liability_current","","Obveze za kamate prema povezanim društvima"
"kp_rrif2009","2009","liability_current","","Ostale kratkoročne obveze prema povezanim društvima"
"kp_rrif2010","2010","liability_current","","Obveze s osnove udjela u dobitku (analitika prema članovima)"
"kp_rrif2011","2011","liability_current","","Obveze za dividende dioničarima"
"kp_rrif2012","2012","liability_current","","Obveze za sudjelujuće dobitke u rezultatu iz zajedničkog pothvata"
"kp_rrif2013","2013","liability_current","","Obveze prema zadrugarima iz rezultata"
"kp_rrif2014","2014","liability_current","","Obveze iz dobitka prema tajnim članovima"
"kp_rrif2015","2015","liability_current","","Ostale obveze s osnove udjela u dobitku"
"kp_rrif2100","2100","liability_current","","Obveze za izdane čekove-a1"
"kp_rrif2110","2110","liability_current","","Obveze za dane mjenice"
"kp_rrif2111","2111","liability_current","","Obveze za dane mjenične akcepte"
"kp_rrif2120","2120","liability_current","","Obveze po izdanim komercijalnim zapisima"
"kp_rrif2121","2121","liability_current","","Obveze po izdanim obveznicama"
"kp_rrif2122","2122","liability_current","","Obveze po izdanim zadužnicama"
"kp_rrif2123","2123","liability_current","","Obveze po ostalim kratkoročnim vrijednosnim papirima"
"kp_rrif2128","2128","liability_current","","Obveze za kamate sadržane u vrijed. papirima"
"kp_rrif2130","2130","liability_current","","Obveze prema poduzetnicima u kojima postoje sudjelujući interesi (do 20% udjela)-a1"
"kp_rrif2140","2140","liability_current","","Obveze za financijske zajmove od društava"
"kp_rrif2141","2141","liability_current","","Obveze za zajmove od ustanova, zadruga i sl."
"kp_rrif2142","2142","liability_current","","Obveze za kratkoročne zajmove iz inozemstva"
"kp_rrif2143","2143","liability_current","","Obveze za dio dospjelih dugoročnih zajmova koji se trebaju platiti u roku 12 mj."
"kp_rrif2144","2144","liability_current","","Obveze za zajmove prema građanima"
"kp_rrif2145","2145","liability_current","","Obveze za zajmove članova društva"
"kp_rrif2146","2146","liability_current","","Obveze po kontokorentnom računu"
"kp_rrif2147","2147","liability_current","","Obveze za depozite, jamčevine i kapare"
"kp_rrif2148","2148","liability_current","","Obveze za kaucije"
"kp_rrif2149","2149","liability_current","","Ostali kratkoročni zajmovi i sl."
"kp_rrif2150","2150","liability_current","","Obveze za kratkoročne kredite u banci (analitika po bankama a unutar banke po ugovorima o kreditu)"
"kp_rrif2151","2151","liability_current","","Obveze za kratkoročne kredite u osiguravajućim društvima (analitika po društvima i kreditima)"
"kp_rrif2152","2152","liability_current","","Obveze prema ostalim kreditnim institucijama (štedionicama, mirovinskom fondu i dr.)"
"kp_rrif2153","2153","liability_current","","Obveze prema kreditnim institucijama i bankama u inozemstvu"
"kp_rrif2154","2154","liability_current","","Obveze prema bankama po naplaćenim garancijama"
"kp_rrif2155","2155","liability_current","","Obveze po isplaćenom akreditivu"
"kp_rrif2156","2156","liability_current","","Obveze za prekoračenje na računu (okvirni kredit)"
"kp_rrif2157","2157","liability_current","","Obveze za kamate prema bankama"
"kp_rrif2158","2158","liability_current","","Obveze za kamate prema financ. institucijama"
"kp_rrif2159","2159","liability_current","","Ostale obveze prema kreditnim institucijama"
"kp_rrif2160","2160","liability_current","","Obveze prema izdavateljima kreditnih kartica (analitika prema kartičarima)-a1"
"kp_rrif2170","2170","liability_current","","Obveze s temelja eskontiranih mjenica"
"kp_rrif2171","2171","liability_current","","Ostale obveze iz eskonta vrijednosnih papira"
"kp_rrif2172","2172","liability_current","","Obveze iz otkupa tražbina"
"kp_rrif2180","2180","liability_current","","Obveze s osnove dugotrajne imovine namijenjene prodaji (analitika prema izvorima)-a1"
"kp_rrif2200","2200","liability_payable","True","Dobavljači dobara"
"kp_rrif2201","2201","liability_payable","True","Dobavljači usluga"
"kp_rrif2202","2202","liability_payable","True","Dobavljači opreme, postrojenja i nekretnina"
"kp_rrif2203","2203","liability_payable","True","Dobavljači nematerijalne imovine"
"kp_rrif2204","2204","liability_payable","True","Dobavljači iz operativnog lizinga (za najmove)"
"kp_rrif2205","2205","liability_payable","True","Dobavljači iz ortačkog ugovora"
"kp_rrif2206","2206","liability_payable","True","Dobavljači zadruge, ustanove i dr."
"kp_rrif2210","2210","liability_payable","True","Dobavljači dobara iz inozemstva"
"kp_rrif2211","2211","liability_payable","True","Dobavljači usluga iz inozemstva"
"kp_rrif2212","2212","liability_payable","True","Dobavljači prava intelektualnog vlasništva, istraživanja tržišta i dr."
"kp_rrif2213","2213","liability_payable","True","Dobavljači prava na franšizu, uporabu imena i sl."
"kp_rrif2220","2220","liability_payable","True","Dobavljači, obrtnici i slobodna zanimanja"
"kp_rrif2221","2221","liability_payable","True","Dobavljači fizičke osobe (za isporučene osnovne proizvode poljodjelstva, ribarstva i šumarstva)"
"kp_rrif2222","2222","liability_payable","True","Dobavljači za isporučenu osobnu imovinu"
"kp_rrif2223","2223","liability_payable","True","Obveze s osnove autorskih prava, inovacija, patenata i sl."
"kp_rrif2224","2224","liability_payable","True","Obveze s osnove ugovora o djelu i akviziterstva"
"kp_rrif2225","2225","liability_payable","True","Obveze prema studentima i učenicima za rad preko studentskog servisa"
"kp_rrif2226","2226","liability_payable","True","Dobavljači kooperanti - fizičke osobe"
"kp_rrif2229","2229","liability_payable","True","Ostali dobavljači - fizičke osobe"
"kp_rrif2230","2230","liability_payable","True","Obveze za energetske isporuke"
"kp_rrif2231","2231","liability_payable","True","Obveze za usluge odvodnje i odvoza smeća"
"kp_rrif2232","2232","liability_payable","True","Obveze za ostale komunalne usluge"
"kp_rrif2240","2240","liability_payable","True","Obveze za nefakturirane a preuzete isporuke robe i usluge-a1"
"kp_rrif2250","2250","liability_payable","True","Primljeni predujmovi za koje su izdani računi s PDV-om"
"kp_rrif2251","2251","liability_payable","True","Primljeni predujmovi koji nisu pod PDV-om"
"kp_rrif2252","2252","liability_payable","True","Primljeni predujmovi iz inozemstva"
"kp_rrif2253","2253","liability_payable","True","Obveze za predujmove građana"
"kp_rrif2300","2300","liability_current","","Obveze za neto-plaće"
"kp_rrif2301","2301","liability_current","","Nadoknade plaća koje se refundiraju (od državnih institucija, od HZZO, od lokalne samoupr.)"
"kp_rrif2302","2302","liability_current","","Obveze za nadoknade troškova (dnevnice, terenski dod.,troškovi sl. puta, km,dolazak na posao i dr.)"
"kp_rrif2303","2303","liability_current","","Obveze za darove i potpore (božićnica, dar djeci, potpora zbog bolesti, regres za g. o. i sl.)"
"kp_rrif2304","2304","liability_current","","Obveze prema zaposlenima za primitke koji se smatraju dohotkom (prehrana, davanja u naravi i sl.)"
"kp_rrif2305","2305","liability_current","","Obveze prema zaposlenima zbog otpremnine, jubilarne, odvojeni život, pomoć obitelji umrlog posloprimca"
"kp_rrif23060","23060","liability_current","","Obveze za obustave iz neto-plaće za isplate kredita i pozajmica"
"kp_rrif23061","23061","liability_current","","Obveze za obustave iz neto-plaća i nadoknada za sudske zabrane, kazne i sl."
"kp_rrif23062","23062","liability_current","","Obveze iz ovrha na neto-plaći"
"kp_rrif23063","23063","liability_current","","Obveze za obustave iz neto-plaća i nadoknada plaća za članarine, i dr."
"kp_rrif2307","2307","liability_current","","Obveze prema zaposlenima za zatezne kamate i sl."
"kp_rrif2308","2308","liability_current","","Obveza prema zaposlenima za naknadu šteta: zbog ozljede na radu, neiskorištenog godišnjeg odmora i sl."
"kp_rrif2309","2309","liability_current","","Obveze za obračunanu bruto-plaću iz prošle poslovne godine (koje nisu isplaćene i XIII. plaća)"
"kp_rrif2310","2310","liability_current","","Obveze s temelja tekuće nabave u gotovini"
"kp_rrif2311","2311","liability_current","","Obveze prema vanjskim članovima uprave, nadzornog odbora, prokuristima, stečajnim upraviteljima i sl."
"kp_rrif2312","2312","liability_current","","Obveze za preuzeta plaćanja temeljem ugovora o cesiji, asignaciji i preuzimanjem duga"
"kp_rrif2313","2313","liability_current","","Obveze za ugovorene penale, kazne i sl."
"kp_rrif2314","2314","liability_current","","Obveze za darovanja (do 2% od ukupnog prihoda)"
"kp_rrif2315","2315","liability_current","","Obveze za nadoknadu troškova (refundacije)"
"kp_rrif2316","2316","liability_current","","Obveze za naknadno odobrene bonifikacije, casasconte i druge popuste"
"kp_rrif2317","2317","liability_current","","Obveze za stipendije"
"kp_rrif2318","2318","liability_current","","Obveze za primljene potpore (nisu za prihod)"
"kp_rrif2319","2319","liability_current","","Ostale kratkoročne obveze (npr. prema vanjskim suradnicima)"
"kp_rrif2320","2320","liability_current","","Obveze za ugovorenu kamatu"
"kp_rrif2321","2321","liability_current","","Obveze za zateznu kamatu"
"kp_rrif2322","2322","liability_current","","Obveze za kamate na zajmove prema poduzetnicima"
"kp_rrif2323","2323","liability_current","","Obveze za kamate po sudskim sporovima"
"kp_rrif2330","2330","liability_current","","Obveze po obračunu za prodana dobra"
"kp_rrif2331","2331","liability_current","","Obveze za isplatu komitentu"
"kp_rrif2332","2332","liability_current","","Obveze prema nalogodavatelju iz zastupničke prodaje"
"kp_rrif2340","2340","liability_current","","Obveze iz osiguranja imovine i osoba"
"kp_rrif2341","2341","liability_current","","Obveze za životna osiguranja"
"kp_rrif2342","2342","liability_current","","Obveze za III. stupu mirovinskog osiguranja"
"kp_rrif2343","2343","liability_current","","Obveze za premije zdravstvenog osiguranja"
