id,code,name,user_type/id,reconcile
lu_2011_account_75523,75523,Intérêts sur leasings financiers,account_type_2011_7_produit_financier,f
lu_2011_account_7553,7553,Intérêts sur créances commerciales,account_type_2011_7_produit_financier,f
lu_2011_account_7554,7554,Intérêts sur des entreprises liées et des entreprises avec lesquelles la société a un lien de participation,account_type_2011_7_produit_financier,f
lu_2011_account_7555,7555,Escomptes d'effets de commerce,account_type_2011_7_produit_financier,f
lu_2011_account_7556,7556,Escomptes obtenus,account_type_2011_7_produit_financier,f
lu_2011_account_7558,7558,Intérêts sur autres créances,account_type_2011_7_produit_financier,f
lu_2011_account_756,756,Gains de change,account_type_2011_7_produit_financier,f
lu_2011_account_757,757,Quote-part de bénéfice dans les entreprises collectives (autres que les sociétés de capitaux),account_type_2011_7_produit_financier,f
lu_2011_account_758,758,Autres produits financiers,account_type_2011_7_produit_financier,f
lu_2011_account_759,759,Reprises sur provisions financières,account_type_2011_7_produit_financier,f
lu_2011_account_76,76,Produits exceptionnels,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_761,761,Reprises sur corrections de valeur exceptionnelles sur immobilisations incorporelles et corporelles,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7611,7611,Immobilisations incorporelles,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7612,7612,Immobilisations corporelles,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_762,762,Reprises sur corrections de valeur exceptionnelles sur éléments de l'actif circulant,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7621,7621,Sur stocks,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7622,7622,Sur créances de l'actif circulant,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_763,763,Produits de cession d'immobilisations incorporelles et corporelles,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7631,7631,Immobilisations incorporelles,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7632,7632,Immobilisations corporelles,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_764,764,Produits de cession d'immobilisations financières,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7641,7641,Parts dans des entreprises liées,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7642,7642,Créances sur des entreprises liées,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7643,7643,Parts dans des entreprises avec lesquelles la société a un lien de participation,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7644,7644,Créances sur des entreprises avec lesquelles la société a un lien de participation,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7645,7645,Titres ayant le caractère d'immobilisations,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7646,7646,Prêts et créances immobilisés,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7647,7647,Actions propres ou parts propres,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_765,765,Produits de cession sur créances de l'actif circulant financier,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7651,7651,Créances sur des entreprises liées et sur des entreprises avec lesquelles la société a un lien de participation,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7652,7652,Autres créances,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_768,768,Autres produits exceptionnels,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7681,7681,Pénalités sur marchés et dédits perçus sur achats et sur ventes,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7682,7682,Libéralités reçues,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7683,7683,Rentrées sur créances amorties,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7684,7684,Subventions exceptionnelles,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7685,7685,Bonis provenant de clauses d'indexation,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7686,7686,Bonis provenant du rachat par l'entreprise d'actions et d'obligations émises par elle-même,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7688,7688,Autres produits exceptionnels divers,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_769,769,Reprises sur provisions exceptionnelles,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_77,77,Régularisations d'impôts sur le résultat,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_771,771,Régularisations d'impôt sur le revenu des collectivités,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_772,772,Régularisations d'impôt commercial,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_773,773,Régularisations d'impôts étrangers sur le résultat,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_779,779,Reprises sur provisions pour impôts sur le résultat,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7791,7791,Reprises sur provisions pour impôts,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_7792,7792,Reprises sur provisions pour impôts différés,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_78,78,Régularisations d'autres impôts ne figurant pas sous le poste ci-dessus,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_781,781,Régularisations d'impôt sur la fortune,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_782,782,Régularisations de taxes d'abonnement,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_783,783,Régularisations d'impôts étrangers,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_788,788,Régularisations d'autres impôts et taxes,account_type_2011_7_produit_exceptionnel,f
lu_2011_account_789,789,Reprises sur provisions pour autres impôts,account_type_2011_7_produit_exceptionnel,f
