year,date,holiday
2043,2043-01-01,New Year's Day
2043,2043-01-09,Martyrs' Day
2043,2043-02-10,Carnival Tuesday
2043,2043-03-27,Good Friday
2043,2043-05-01,Labor Day
2043,2043-11-03,Separation Day
2043,2043-11-05,Colón Day
2043,2043-11-10,First Call for Independence
2043,2043-11-28,Independence Day
2043,2043-12-08,Mother's Day
2043,2043-12-20,National Mourning Day
2043,2043-12-21,National Mourning Day (substitute)
2043,2043-12-25,Christmas Day
2044,2044-01-01,New Year's Day
2044,2044-01-09,Martyrs' Day
2044,2044-03-01,Carnival Tuesday
2044,2044-04-15,Good Friday
2044,2044-05-01,Labor Day
2044,2044-05-02,Labor Day (substitute)
2044,2044-07-01,Presidential Inauguration Day
2044,2044-11-03,Separation Day
2044,2044-11-05,Colón Day
2044,2044-11-10,First Call for Independence
2044,2044-11-28,Independence Day
2044,2044-12-08,Mother's Day
2044,2044-12-20,National Mourning Day
2044,2044-12-25,Christmas Day
2044,2044-12-26,Christmas Day (substitute)
2045,2045-01-01,New Year's Day
2045,2045-01-02,New Year's Day (substitute)
2045,2045-01-09,Martyrs' Day
2045,2045-02-21,Carnival Tuesday
2045,2045-04-07,Good Friday
2045,2045-05-01,Labor Day
2045,2045-11-03,Separation Day
2045,2045-11-05,Colón Day
2045,2045-11-06,Colón Day (substitute)
2045,2045-11-10,First Call for Independence
2045,2045-11-28,Independence Day
2045,2045-12-08,Mother's Day
2045,2045-12-20,National Mourning Day
2045,2045-12-25,Christmas Day
2046,2046-01-01,New Year's Day
2046,2046-01-09,Martyrs' Day
2046,2046-02-06,Carnival Tuesday
2046,2046-03-23,Good Friday
2046,2046-05-01,Labor Day
2046,2046-11-03,Separation Day
2046,2046-11-05,Colón Day
2046,2046-11-10,First Call for Independence
2046,2046-11-28,Independence Day
2046,2046-12-08,Mother's Day
2046,2046-12-20,National Mourning Day
2046,2046-12-25,Christmas Day
2047,2047-01-01,New Year's Day
2047,2047-01-09,Martyrs' Day
2047,2047-02-26,Carnival Tuesday
2047,2047-04-12,Good Friday
2047,2047-05-01,Labor Day
2047,2047-11-03,Separation Day
2047,2047-11-04,Separation Day (substitute)
2047,2047-11-05,Colón Day
2047,2047-11-10,First Call for Independence
2047,2047-11-11,First Call for Independence (substitute)
2047,2047-11-28,Independence Day
2047,2047-12-08,Mother's Day
2047,2047-12-09,Mother's Day (substitute)
2047,2047-12-20,National Mourning Day
2047,2047-12-25,Christmas Day
2048,2048-01-01,New Year's Day
2048,2048-01-09,Martyrs' Day
2048,2048-02-18,Carnival Tuesday
2048,2048-04-03,Good Friday
2048,2048-05-01,Labor Day
2048,2048-11-03,Separation Day
2048,2048-11-05,Colón Day
2048,2048-11-10,First Call for Independence
2048,2048-11-28,Independence Day
2048,2048-12-08,Mother's Day
2048,2048-12-20,National Mourning Day
2048,2048-12-21,National Mourning Day (substitute)
2048,2048-12-25,Christmas Day
2049,2049-01-01,New Year's Day
2049,2049-01-09,Martyrs' Day
2049,2049-03-02,Carnival Tuesday
2049,2049-04-16,Good Friday
2049,2049-05-01,Labor Day
2049,2049-07-01,Presidential Inauguration Day
2049,2049-11-03,Separation Day
2049,2049-11-05,Colón Day
2049,2049-11-10,First Call for Independence
2049,2049-11-28,Independence Day
2049,2049-11-29,Independence Day (substitute)
2049,2049-12-08,Mother's Day
2049,2049-12-20,National Mourning Day
2049,2049-12-25,Christmas Day
2050,2050-01-01,New Year's Day
2050,2050-01-09,Martyrs' Day
2050,2050-01-10,Martyrs' Day (substitute)
2050,2050-02-22,Carnival Tuesday
2050,2050-04-08,Good Friday
2050,2050-05-01,Labor Day
2050,2050-05-02,Labor Day (substitute)
2050,2050-11-03,Separation Day
2050,2050-11-05,Colón Day
2050,2050-11-10,First Call for Independence
2050,2050-11-28,Independence Day
2050,2050-12-08,Mother's Day
2050,2050-12-20,National Mourning Day
2050,2050-12-25,Christmas Day
2050,2050-12-26,Christmas Day (substitute)
