"id","country_id:id","name","code"
"state_za_ec","base.za","Eastern Cape","ZA_EC"
"state_za_fs","base.za","Free State","ZA_FS"
"state_za_gt","base.za","Gauteng","ZA_GT"
"state_za_nl","base.za","KwaZulu-Natal","ZA_NL"
"state_za_lp","base.za","Limpopo","ZA_LP"
"state_za_mp","base.za","Mpumalanga","ZA_MP"
"state_za_nc","base.za","Northern Cape","ZA_NC"
"state_za_nw","base.za","North-West","ZA_NW"
"state_za_wc","base.za","Western Cape","ZA_WC"
