"id","code","name"
"tax_pis_cofins_credit_101","101","Crédito vinculado à receita tributada no mercado interno - Alíquota Básica"
"tax_pis_cofins_credit_102","102","Crédito vinculado à receita tributada no mercado interno - Alíquotas Diferenciadas"
"tax_pis_cofins_credit_103","103","Crédito vinculado à receita tributada no mercado interno - Alíquota por Unidade de Produto"
"tax_pis_cofins_credit_104","104","Crédito vinculado à receita tributada no mercado interno - Estoque de Abertura"
"tax_pis_cofins_credit_105","105","Crédito vinculado à receita tributada no mercado interno - Aquisição Embalagens para revenda"
"tax_pis_cofins_credit_106","106","Crédito vinculado à receita tributada no mercado interno - Presumido da Agroindústria"
"tax_pis_cofins_credit_107","107","Crédito vinculado à receita tributada no mercado interno - Demais Créditos Presumidos"
"tax_pis_cofins_credit_108","108","Crédito vinculado à receita tributada no mercado interno - Importação"
"tax_pis_cofins_credit_109","109","Crédito vinculado à receita tributada no mercado interno - Atividade Imobiliária"
"tax_pis_cofins_credit_199","199","Crédito vinculado à receita tributada no mercado interno - Outros"
"tax_pis_cofins_credit_201","201","Crédito vinculado à receita não tributada no mercado interno - Alíquota Básica"
"tax_pis_cofins_credit_202","202","Crédito vinculado à receita não tributada no mercado interno - Alíquotas Diferenciadas"
"tax_pis_cofins_credit_203","203","Crédito vinculado à receita não tributada no mercado interno - Alíquota por Unidade de Produto"
"tax_pis_cofins_credit_204","204","Crédito vinculado à receita não tributada no mercado interno - Estoque de Abertura"
"tax_pis_cofins_credit_205","205","Crédito vinculado à receita não tributada no mercado interno - Aquisição Embalagens para revenda"
"tax_pis_cofins_credit_206","206","Crédito vinculado à receita não tributada no mercado interno - Presumido da Agroindústria"
"tax_pis_cofins_credit_207","207","Crédito vinculado à receita não tributada no mercado interno - Demais Créditos Presumidos"
"tax_pis_cofins_credit_208","208","Crédito vinculado à receita não tributada no mercado interno - Importação"
"tax_pis_cofins_credit_299","299","Crédito vinculado à receita não tributada no mercado interno - Outros"
"tax_pis_cofins_credit_301","301","Crédito vinculado à receita de exportação - Alíquota Básica"
"tax_pis_cofins_credit_302","302","Crédito vinculado à receita de exportação - Alíquotas Diferenciadas"
"tax_pis_cofins_credit_303","303","Crédito vinculado à receita de exportação - Alíquota por Unidade de Produto"
"tax_pis_cofins_credit_304","304","Crédito vinculado à receita de exportação - Estoque de Abertura"
"tax_pis_cofins_credit_305","305","Crédito vinculado à receita de exportação - Aquisição Embalagens para revenda"
"tax_pis_cofins_credit_306","306","Crédito vinculado à receita de exportação - Presumido da Agroindústria"
"tax_pis_cofins_credit_307","307","Crédito vinculado à receita de exportação - Demais Créditos Presumidos"
"tax_pis_cofins_credit_308","308","Crédito vinculado à receita de exportação - Importação"
"tax_pis_cofins_credit_399","399","Crédito vinculado à receita de exportação - Outros"
