"id","code","name"
"nbs_101034200","1.0103.42.00","Serviços de instalação de sistemas sépticos"
"nbs_101040000","1.0104.00.00","Serviços de montagem e de edificação de construções pré-fabricadas"
"nbs_101051100","1.0105.11.00","Serviços de estaqueamento"
"nbs_101051200","1.0105.12.00","Serviços de fundação"
"nbs_101052100","1.0105.21.00","Serviços de construção de estruturas de edificações"
"nbs_101052200","1.0105.22.00","Serviços de construção de estruturas de telhados e coberturas"
"nbs_101053000","1.0105.30.00","Serviços de construção de telhados e coberturas e serviços de impermeabilização"
"nbs_101054000","1.0105.40.00","Serviços de concretagem"
"nbs_101055000","1.0105.50.00","Serviços de montagem de estruturas de aço"
"nbs_101056000","1.0105.60.00","Serviços de alvenaria"
"nbs_101057000","1.0105.70.00","Serviços de andaimes"
"nbs_101059000","1.0105.90.00","Serviços especializados de construção não classificados em subposições anteriores"
"nbs_101061100","1.0106.11.00","Serviços de instalação de fiação elétrica e componentes "
"nbs_101061200","1.0106.12.00","Serviços de instalação de alarmes contra incêndio"
"nbs_101061300","1.0106.13.00","Serviços de instalação de sistemas de alarmes antifurto"
"nbs_101061400","1.0106.14.00","Serviços de instalação de antenas residenciais"
"nbs_101061900","1.0106.19.00","Serviços de instalação elétrica não classificados em subposições anteriores"
"nbs_101062100","1.0106.21.00","Serviços de instalação de tubulação para fornecimento de água"
"nbs_101062200","1.0106.22.00","Serviços de instalação de tubulação para escoamento de água"
"nbs_101063100","1.0106.31.00","Serviços de instalação de equipamentos de aquecimento"
"nbs_101063200","1.0106.32.00","Serviços de instalação de equipamentos de ventilação e de ar condicionado"
"nbs_101064000","1.0106.40.00","Serviços de instalação de gás"
"nbs_101065000","1.0106.50.00","Serviços de instalação de isolamentos"
"nbs_101066000","1.0106.60.00","Serviços de instalação de elevadores, esteiras e escadas rolantes"
"nbs_101069000","1.0106.90.00","Serviços de instalação não classificados em subposições anteriores"
"nbs_101071000","1.0107.10.00","Serviços de vidraçaria"
"nbs_101072000","1.0107.20.00","Serviços de gesso e de estuque"
"nbs_101073000","1.0107.30.00","Serviços de pintura"
"nbs_101074000","1.0107.40.00","Serviços de revestimento de pisos e de paredes"
"nbs_101075000","1.0107.50.00","Serviços de carpintaria e de serralharia"
"nbs_101076000","1.0107.60.00","Serviços de instalação de cercas e grades"
"nbs_101079000","1.0107.90.00","Serviços de acabamento não classificados em subposições anteriores"
"nbs_102010000","1.0201.00.00","Serviços de intermediação na distribuição de mercadorias"
"nbs_102020000","1.0202.00.00","Comércio atacadista"
"nbs_102030000","1.0203.00.00","Comércio varejista"
"nbs_102040000","1.0204.00.00","Serviços de despacho aduaneiro"
"nbs_102050000","1.0205.00.00","Serviços de intermediação na comercialização de energia elétrica"
"nbs_103011000","1.0301.10.00","Fornecimento de refeições acompanhado de serviços de restaurante"
"nbs_103012100","1.0301.21.00","Fornecimento de refeições pelo sistema de autosserviço (self-service)"
"nbs_103012200","1.0301.22.00","Fornecimento de comidas rápidas (fast-food)"
"nbs_103012900","1.0301.29.00","Fornecimento de refeições com serviços limitados de restaurante não classificado em subposições anteriores"
"nbs_103013100","1.0301.31.00","Fornecimento de alimentação para eventos"
"nbs_103013200","1.0301.32.00","Fornecimento de alimentação para operadores de transportes (comissaria ou catering)"
"nbs_103013900","1.0301.39.00","Fornecimento de alimentação, incluindo refeições, sob contrato não classificado em subposições anteriores"
"nbs_103019000","1.0301.90.00","Fornecimento de alimentação não classificado em subposições anteriores"
"nbs_103020000","1.0302.00.00","Fornecimento de bebidas em bares, cervejarias e outros"
"nbs_103031100","1.0303.11.00","Serviços de hospedagem em quartos ou unidades de hospedagem para visitantes, com serviços diários de faxina"
"nbs_103031200","1.0303.12.00","Serviços de hospedagem em quartos ou unidades de hospedagem para visitantes, sem serviços diários de faxina"
"nbs_103031300","1.0303.13.00","Serviços de hospedagem em quartos ou unidades de hospedagem para visitantes, em propriedades partilhadas"
"nbs_103031400","1.0303.14.00","Serviços de hospedagem em quartos ou unidades de hospedagem para visitantes, em quartos de múltipla ocupação"
"nbs_103032000","1.0303.20.00","Serviços de acampamentos turísticos (camping)"
"nbs_103039000","1.0303.90.00","Serviços de hospedagem para visitantes não classificados em subposições anteriores"
"nbs_103041000","1.0304.10.00","Serviços de hospedagem em quartos ou unidades de hospedagem para estudantes em residências estudantis"
"nbs_103042000","1.0304.20.00","Serviços de hospedagem em quartos ou unidades de hospedagem para trabalhadores em hotéis ou campos"
"nbs_103049000","1.0304.90.00","Serviços de hospedagem, exceto para visitantes não classificados em subposições anteriores"
"nbs_104011111","1.0401.11.11","Serviços de transporte rodoviário local prestados exclusivamente por meio de ônibus"
"nbs_104011119","1.0401.11.19","Serviços de transporte rodoviário local regular de passageiros, exceto em áreas metropolitanas não classificados em subitens anteriores"
"nbs_104011120","1.0401.11.20","Serviços de transporte rodoviário local regular de passageiros, em áreas metropolitanas "
"nbs_104011210","1.0401.12.10","Serviços de transporte escolar"
"nbs_104011220","1.0401.12.20","Serviços de transporte para aeroportos (shuttle)"
"nbs_104011290","1.0401.12.90","Serviços especiais de transporte rodoviário local regular de passageiros não classificados em itens anteriores"
"nbs_104011300","1.0401.13.00","Serviços de táxi"
"nbs_104011400","1.0401.14.00","Serviços de carro com motorista, exceto táxi"
"nbs_104011510","1.0401.15.10","Serviços de fretamento contínuo, local"
"nbs_104011520","1.0401.15.20","Serviços de fretamento eventual ou turístico, local"
"nbs_104011610","1.0401.16.10","Serviços de transporte ferroviário local de passageiros"
"nbs_104011620","1.0401.16.20","Serviços de transporte metroviário (metrô) local de passageiros"
"nbs_104011690","1.0401.16.90","Serviços de transporte local de passageiros por veículos sobre trilhos não classificados em itens anteriores"
"nbs_104011710","1.0401.17.10","Serviços de transporte rodoviário para passeios turísticos (sightseeing)"
"nbs_104011720","1.0401.17.20","Serviços de transporte ferroviário para passeios turísticos (sightseeing)"
"nbs_104011790","1.0401.17.90","Serviços de transporte terrestre para passeios turísticos (sightseeing) não classificados em itens anteriores"
"nbs_104011900","1.0401.19.00","Serviços de transporte terrestre local de passageiros não classificados em subposições anteriores"
"nbs_104012110","1.0401.21.10","Serviços de transporte aquaviário local de passageiros, por navegação interior, em embarcações para travessia"
"nbs_104012120","1.0401.21.20","Serviços de transporte aquaviário local de passageiros, por navegação interior, em embarcações para cruzeiros"
"nbs_104012190","1.0401.21.90","Serviços de transporte aquaviário local de passageiros, por navegação interior não classificados em itens anteriores"
"nbs_104012200","1.0401.22.00","Serviços de transporte aquaviário local de passageiros por fretamento "
"nbs_104012300","1.0401.23.00","Serviços de transporte aquaviário para passeios turísticos (sightseeing)"
"nbs_104012900","1.0401.29.00","Serviços de transporte aquaviário local de passageiros não classificados em subposições anteriores"
"nbs_104013000","1.0401.30.00","Serviços de transporte integrado local de passageiros"
"nbs_104014100","1.0401.41.00","Serviços de táxi aéreo local"
"nbs_104014200","1.0401.42.00","Serviços de transporte aéreo local de passageiros por fretamento"
"nbs_104014300","1.0401.43.00","Serviços de transporte aéreo para passeios turísticos (sightseeing)"
"nbs_104014900","1.0401.49.00","Serviços de transporte aéreo local de passageiros não classificados em subposições anteriores"
"nbs_104019000","1.0401.90.00","Serviços de transporte local de passageiros não classificados não classificados em subposições anteriores"
"nbs_104021110","1.0402.11.10","Serviços de transporte rodoviário nacional, exceto local, prestados exclusivamente por meio de ônibus"
"nbs_104021190","1.0402.11.90","Serviços de transporte rodoviário nacional, exceto local, de passageiros, não classificados não classificados em subitens anteriores"
"nbs_104021200","1.0402.12.00","Serviços especiais de transporte rodoviário nacional, exceto local, regular de passageiros"
"nbs_104021310","1.0402.13.10","Serviços de fretamento contínuo, nacional, exceto local"
"nbs_104021320","1.0402.13.20","Serviços de fretamento eventual ou turístico, nacional, exceto local"
"nbs_104021400","1.0402.14.00","Serviços de transporte ferroviário nacional, exceto local, de passageiros"
"nbs_104021900","1.0402.19.00","Serviços de transporte terrestre nacional, exceto local, de passageiros não classificados não classificados em subposições anteriores"
"nbs_104022110","1.0402.21.10","Serviços de transporte aquaviário de passageiros, por navegação interior, em embarcações para travessia"
"nbs_104022120","1.0402.21.20","Serviços de transporte aquaviário de passageiros, por navegação interior, em embarcações para cruzeiros"
"nbs_104022190","1.0402.21.90","Serviços de transporte aquaviário nacional, exceto local, de passageiros, por navegação interior não classificados em itens anteriores"
"nbs_104022200","1.0402.22.00","Serviços de transporte aquaviário nacional costeiro de passageiros"
"nbs_104022300","1.0402.23.00","Serviços de transporte aquaviário nacional, exceto local, de passageiros por fretamento"
"nbs_104022900","1.0402.29.00","Serviços de transporte aquaviário nacional, exceto local, de passageiros não classificados em subposições anteriores"
"nbs_104023100","1.0402.31.00","Serviços de transporte aéreo nacional, exceto local, regular de passageiros"
"nbs_104023200","1.0402.32.00","Serviços de táxi aéreo nacional, exceto local"
"nbs_104023300","1.0402.33.00","Serviços de transporte aéreo nacional, exceto local, de passageiros, por fretamento"
"nbs_104023900","1.0402.39.00","Serviços de transporte aéreo nacional, exceto local, de passageiros não classificados em subposições anteriores"
"nbs_104029000","1.0402.90.00","Serviços de transporte nacional, exceto local, de passageiros não classificados em subposições anteriores"
"nbs_104031110","1.0403.11.10","Serviços de transporte de passageiros prestados exclusivamente por meio de ônibus"
"nbs_104031190","1.0403.11.90","Serviços de transporte rodoviário internacional de passageiros não classificados em itens anteriores"
"nbs_104031200","1.0403.12.00","Serviços de transporte rodoviário internacional de passageiros por fretamento"
"nbs_104031310","1.0403.13.10","Serviços de transporte internacional ferroviário de passageiros"
"nbs_104031390","1.0403.13.90","Serviços de transporte internacional de passageiros por veículos sobre trilhos não classificados em itens anteriores"
"nbs_104031900","1.0403.19.00","Serviços de transporte terrestre internacional de passageiros não classificados em subposições anteriores"
"nbs_104032110","1.0403.21.10","Serviços de transporte aquaviário internacional de passageiros, por navegação interior, em embarcações para travessia"
"nbs_104032120","1.0403.21.20","Serviços de transporte aquaviário internacional de passageiros, por navegação interior, em embarcações para cruzeiros"
"nbs_104032190","1.0403.21.90","Serviços de transporte aquaviário internacional de passageiros, por navegação interior não classificados em itens anteriores"
"nbs_104032200","1.0403.22.00","Serviços de transporte aquaviário internacional costeiro de passageiros"
"nbs_104032300","1.0403.23.00","Serviços de transporte aquaviário internacional transoceânico de passageiros"
"nbs_104032400","1.0403.24.00","Serviços de transporte aquaviário internacional de passageiros por fretamento"
"nbs_104032900","1.0403.29.00","Serviços de transporte aquaviário internacional de passageiros não classificados em subposições anteriores"
"nbs_104033100","1.0403.31.00","Serviços de transporte aéreo internacional regular de passageiros"
"nbs_104033200","1.0403.32.00","Serviços de táxi aéreo internacional"
"nbs_104033300","1.0403.33.00","Serviços de transporte aéreo internacional de passageiros por fretamento"
"nbs_104033900","1.0403.39.00","Serviços de transporte aéreo internacional de passageiros não classificados em subposições anteriores"
"nbs_104039000","1.0403.90.00","Serviços de transporte internacional de passageiros não classificados em subposições anteriores"
"nbs_104041000","1.0404.10.00","Locação de veículos rodoviários de passageiros com motorista"
"nbs_104042000","1.0404.20.00","Locação de embarcações de passageiros com tripulação"
"nbs_104043000","1.0404.30.00","Locação de aeronaves de passageiros com tripulação"
"nbs_104050000","1.0405.00.00","Afretamento de embarcações de passageiros por tempo"
"nbs_105011110","1.0501.11.10","Serviços de transporte rodoviário de cargas sólidas a granel"
"nbs_105011120","1.0501.11.20","Serviços de transporte rodoviário de cargas líquidas, ou liquefeitas, a granel"
"nbs_105011130","1.0501.11.30","Serviços de transporte rodoviário de cargas gasosas a granel"
"nbs_105011210","1.0501.12.10","Serviços de transporte rodoviário de carga solta, não unitizada"
"nbs_105011220","1.0501.12.20","Serviços de transporte rodoviário de carga unitizada"
"nbs_105011230","1.0501.12.30","Serviços de transporte rodoviário de carga frigorificada ou climatizada"
"nbs_105011310","1.0501.13.10","Serviços de transporte rodoviário de cargas em contêineres frigorificados ou climatizados"
"nbs_105011320","1.0501.13.20","Serviços de transporte rodoviário de cargas em contêineres não frigorificados ou climatizados"
"nbs_105011410","1.0501.14.10","Serviços de transporte rodoviário de cargas vivas"
"nbs_105011420","1.0501.14.20","Serviços de transporte rodoviário de mudanças domésticas e de mobília e outros objetos de escritório"
"nbs_105011430","1.0501.14.30","Serviços de transporte rodoviário de cargas de grande porte"
"nbs_105011440","1.0501.14.40","Serviços de transporte rodoviário de veículos"
"nbs_105011451","1.0501.14.51","Serviços de transporte rodoviário de combustíveis, lubrificantes e GLP, inclusive apresentados em botijões metálicos"
"nbs_105011452","1.0501.14.52","Serviços de transporte rodoviário de produtos químicos perigosos, exceto lubrificantes e GLP"
"nbs_105011459","1.0501.14.59","Serviços de transporte rodoviário de produtos perigosos não classificados em subitens anteriores"
"nbs_105011500","1.0501.15.00","Serviços de transporte rodoviário de cargas postais e malotes"
"nbs_105011900","1.0501.19.00","Serviços de transporte rodoviário de cargas não classificados em subposições anteriores"
"nbs_105012110","1.0501.21.10","Serviços de transporte ferroviário de cargas sólidas a granel"
"nbs_105012120","1.0501.21.20","Serviços de transporte ferroviário de cargas líquidas, ou liquefeitas, a granel"
"nbs_105012130","1.0501.21.30","Serviços de transporte ferroviário de cargas gasosas a granel"
"nbs_105012210","1.0501.22.10","Serviços de transporte ferroviário de carga solta, não unitizada"
"nbs_105012220","1.0501.22.20","Serviços de transporte ferroviário de carga unitizada"
"nbs_105012230","1.0501.22.30","Serviços de transporte ferroviário de carga frigorificada ou climatizada"
"nbs_105012310","1.0501.23.10","Serviços de transporte ferroviário de cargas em contêineres frigorificados ou climatizados"
"nbs_105012320","1.0501.23.20","Serviços de transporte ferroviário de cargas em contêineres não frigorificados ou climatizados"
"nbs_105012410","1.0501.24.10","Serviços de transporte ferroviário de cargas vivas"
"nbs_105012421","1.0501.24.21","Serviços de transporte ferroviário de combustíveis, lubrificantes e GLP, inclusive apresentados em botijões metálicos"
"nbs_105012422","1.0501.24.22","Serviços de transporte ferroviário de produtos químicos perigosos, exceto lubrificantes e GLP"
"nbs_105012429","1.0501.24.29","Serviços de transporte ferroviário de produtos perigosos não classificados em subposições anteriores"
"nbs_105012500","1.0501.25.00","Serviços de transporte ferroviário de bens e valores"
"nbs_105012900","1.0501.29.00","Serviços de transporte ferroviário de cargas não classificados em subposições anteriores"
"nbs_105013100","1.0501.31.00","Serviços de transporte de petróleo, gás natural e combustível por meio de dutos"
"nbs_105013200","1.0501.32.00","Serviços de transporte de minérios por meio de dutos"
"nbs_105013900","1.0501.39.00","Serviços de transporte de cargas por meio de dutos não classificados em subposições anteriores"
"nbs_105021110","1.0502.11.10","Serviços de transporte aquaviário por navegação interior de cargas sólidas, a granel"
"nbs_105021120","1.0502.11.20","Serviços de transporte aquaviário por navegação interior de cargas líquidas, ou liquefeitas, a granel"
"nbs_105021130","1.0502.11.30","Serviços de transporte aquaviário por navegação interior de cargas gasosas a granel"
"nbs_105021210","1.0502.12.10","Serviços de transporte aquaviário por navegação interior de carga solta, não unitizada"
"nbs_105021220","1.0502.12.20","Serviços de transporte aquaviário por navegação interior de carga unitizada"
"nbs_105021230","1.0502.12.30","Serviços de transporte aquaviário por navegação interior de carga frigorificada ou climatizada"
"nbs_105021310","1.0502.13.10","Serviços de transporte aquaviário por navegação interior de cargas em contêineres frigorificados ou climatizados"
"nbs_105021320","1.0502.13.20","Serviços de transporte aquaviário por navegação interior de cargas em contêineres não frigorificados ou climatizados"
"nbs_105021410","1.0502.14.10","Serviços de transporte aquaviário por navegação interior de cargas vivas"
"nbs_105021420","1.0502.14.20","Serviços de transporte aquaviário por navegação interior de mudanças domésticas e de mobília e outros objetos de escritório"
"nbs_105021430","1.0502.14.30","Serviços de transporte aquaviário por navegação interior de cargas de grande porte"
"nbs_105021440","1.0502.14.40","Serviços de transporte aquaviário por navegação interior de veículos"
"nbs_105021451","1.0502.14.51","Serviços de transporte aquaviário por navegação interior de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos"
"nbs_105021452","1.0502.14.52","Serviços de transporte aquaviário por navegação interior de produtos químicos perigosos, exceto lubrificantes e GLP"
"nbs_105021459","1.0502.14.59","Serviços de transporte aquaviário por navegação interior de produtos perigosos não classificados em subposições anteriores"
"nbs_105021490","1.0502.14.90","Serviços de transporte aquaviário por navegação interior de cargas especiais não classificados em subposições anteriores"
"nbs_105021900","1.0502.19.00","Serviços de transporte aquaviário por navegação interior de cargas não classificados em subposições anteriores"
"nbs_105022110","1.0502.21.10","Serviços de transporte aquaviário costeiro de cargas sólidas a granel"
"nbs_105022120","1.0502.21.20","Serviços de transporte aquaviário costeiro de cargas líquidas ou liquefeitas, a granel"
"nbs_105022130","1.0502.21.30","Serviços de transporte aquaviário costeiro de cargas gasosas a granel"
"nbs_105022210","1.0502.22.10","Serviços de transporte aquaviário costeiro de carga solta, não unitizada"
"nbs_105022220","1.0502.22.20","Serviços de transporte aquaviário costeiro de carga unitizada"
"nbs_105022230","1.0502.22.30","Serviços de transporte aquaviário costeiro de carga frigorificada ou climatizada"
"nbs_105022310","1.0502.23.10","Serviços de transporte aquaviário costeiro de cargas em contêineres frigorificados ou climatizados"
"nbs_105022320","1.0502.23.20","Serviços de transporte aquaviário costeiro de cargas em contêineres não classificados em subposições anteriores"
"nbs_105022410","1.0502.24.10","Serviços de transporte aquaviário costeiro de cargas vivas"
"nbs_105022420","1.0502.24.20","Serviços de transporte aquaviário costeiro de mudanças domésticas e de mobília e outros objetos de escritório"
"nbs_105022430","1.0502.24.30","Serviços de transporte aquaviário costeiro de cargas de grande porte"
"nbs_105022440","1.0502.24.40","Serviços de transporte aquaviário costeiro de veículos"
"nbs_105022451","1.0502.24.51","Serviços de transporte aquaviário costeiro de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos"
"nbs_105022452","1.0502.24.52","Serviços de transporte aquaviário costeiro de produtos químicos perigosos, exceto lubrificantes e GLP"
"nbs_105022459","1.0502.24.59","Serviços de transporte aquaviário costeiro de produtos perigosos não classificados em subposições anteriores"
"nbs_105022900","1.0502.29.00","Serviços de transportes aquaviário costeiro de cargas não classificados em subposições anteriores"
"nbs_105023110","1.0502.31.10","Serviços de transporte aquaviário transoceânico de cargas sólidas a granel"
"nbs_105023120","1.0502.31.20","Serviços de transporte aquaviário transoceânico de cargas líquidas, ou liquefeitas, a granel"
"nbs_105023130","1.0502.31.30","Serviços de transporte aquaviário transoceânico de cargas gasosas a granel"
"nbs_105023210","1.0502.32.10","Serviços de transporte aquaviário transoceânico de carga solta, não unitizada"
"nbs_105023220","1.0502.32.20","Serviços de transporte aquaviário transoceânico de carga unitizada"
"nbs_105023230","1.0502.32.30","Serviços de transporte aquaviário transoceânico de carga frigorificada ou climatizada"
"nbs_105023310","1.0502.33.10","Serviços de transporte aquaviário transoceânico de cargas em contêineres frigorificados ou climatizados"
"nbs_105023320","1.0502.33.20","Serviços de transporte aquaviário transoceânico de cargas em contêineres não frigorificados ou climatizados"
"nbs_105023410","1.0502.34.10","Serviços de transporte aquaviário transoceânico de cargas vivas"
"nbs_105023420","1.0502.34.20","Serviços de transporte aquaviário transoceânico de mudanças domésticas e de mobília e outros objetos de escritório"
"nbs_105023430","1.0502.34.30","Serviços de transporte aquaviário transoceânico de cargas de grande porte"
"nbs_105023440","1.0502.34.40","Serviços de transporte aquaviário transoceânico de veículos"
"nbs_105023451","1.0502.34.51","Serviços de transporte aquaviário transoceânico de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos"
"nbs_105023452","1.0502.34.52","Serviços de transporte aquaviário transoceânico de produtos químicos perigosos, exceto lubrificantes e GLP"
"nbs_105023459","1.0502.34.59","Serviços de transporte aquaviário transoceânico de produtos perigosos não classificados em subposições anteriores"
"nbs_105023900","1.0502.39.00","Serviços de transporte aquaviário transoceânico de cargas não classificados em subposições anteriores"
"nbs_105031100","1.0503.11.00","Serviços de transporte aéreo de cargas em contêineres frigorificados ou climatizados"
"nbs_105031200","1.0503.12.00","Serviços de transporte aéreo de cargas em contêineres não frigorificados ou climatizados"
"nbs_105032100","1.0503.21.00","Serviços de transporte aéreo de produtos perigosos"
"nbs_105032200","1.0503.22.00","Serviços de transporte aéreo de cargas vivas"
"nbs_105032300","1.0503.23.00","Serviços de transporte aéreo de máquinas e veículos"
"nbs_105032400","1.0503.24.00","Serviços de transporte aéreo de produtos perecíveis"
"nbs_105032500","1.0503.25.00","Serviços de transporte aéreo de cargas frágeis"
"nbs_105032600","1.0503.26.00","Serviços de transporte aéreo de cargas controladas"
"nbs_105032700","1.0503.27.00","Serviços de transporte aéreo de valores"
"nbs_105032800","1.0503.28.00","Serviços de transporte aéreo de cargas postais, remessas expressas e cargas congêneres"
"nbs_105032900","1.0503.29.00","Serviços de transporte aéreo de cargas especiais não classificados em subposições anteriores"
"nbs_105039000","1.0503.90.00","Serviços de transporte aéreo de cargas não classificados em subposições anteriores"
"nbs_105041100","1.0504.11.00","Serviços de transporte multimodal de cargas sólidas a granel"
"nbs_105041200","1.0504.12.00","Serviços de transporte multimodal de cargas líquidas, ou liquefeitas, a granel"
"nbs_105041300","1.0504.13.00","Serviços de transporte multimodal de cargas gasosas a granel"
"nbs_105042100","1.0504.21.00","Serviços de transporte multimodal de carga solta, não unitizada"
"nbs_105042200","1.0504.22.00","Serviços de transporte multimodal de carga unitizada"
"nbs_105042300","1.0504.23.00","Serviços de transporte multimodal de carga frigorificada ou climatizada "
"nbs_105043100","1.0504.31.00","Serviços de transporte multimodal de cargas em contêineres frigorificados ou climatizados"
"nbs_105043200","1.0504.32.00","Serviços de transporte multimodal de cargas em contêineres não frigorificados ou climatizados"
"nbs_105044100","1.0504.41.00","Serviços de transporte multimodal de cargas vivas"
"nbs_105044200","1.0504.42.00","Serviços de transporte multimodal de mudanças domésticas e de mobília e outros objetos de escritório"
"nbs_105044300","1.0504.43.00","Serviços de transporte multimodal de cargas de grande porte"
"nbs_105044400","1.0504.44.00","Serviços de transporte multimodal de veículos"
"nbs_105044510","1.0504.45.10","Serviços de transporte multimodal de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos"
"nbs_105044520","1.0504.45.20","Serviços de transporte multimodal de produtos químicos perigosos, exceto lubrificantes e GLP"
"nbs_105044590","1.0504.45.90","Serviços de transporte multimodal de produtos perigosos não classificados em subposições anteriores"
"nbs_105044900","1.0504.49.00","Serviços de transporte multimodal de cargas especiais não classificados em subposições anteriores"
"nbs_105049000","1.0504.90.00","Serviços de transporte multimodal de cargas não classificados em subposições anteriores"
"nbs_105051000","1.0505.10.00","Locação de veículos rodoviários de carga com operador "
"nbs_105052000","1.0505.20.00","Locação de embarcações de carga com tripulação "
"nbs_105053000","1.0505.30.00","Locação de aeronaves de carga com tripulação"
"nbs_105060000","1.0506.00.00","Afretamento de embarcações de carga por tempo"
"nbs_106011000","1.0601.10.00","Serviços de manuseio de contêineres "
"nbs_106019000","1.0601.90.00","Serviços de manuseio de cargas não classificados em subposições anteriores "
"nbs_106021000","1.0602.10.00","Serviços de armazenagem frigorificada "
"nbs_106022100","1.0602.21.00","Serviços de armazenagem de petróleo e seus derivados "
"nbs_106022200","1.0602.22.00","Serviços de armazenagem de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos "
"nbs_106022300","1.0602.23.00","Serviços de armazenagem de produtos químicos perigosos "
"nbs_106022900","1.0602.29.00","Serviços de armazenagem de produtos perigosos não classificados em subposições anteriores"
"nbs_106023100","1.0602.31.00","Serviços de armazenagem de granéis sólidos "
"nbs_106023200","1.0602.32.00","Serviços de armazenagem de granéis líquidos ou liquefeitos "
"nbs_106023300","1.0602.33.00","Serviços de armazenagem de granéis gasosos "
"nbs_106029000","1.0602.90.00","Serviços de armazenagem não classificados em subposições anteriores"
"nbs_106030000","1.0603.00.00","Serviços de apoio ao transporte ferroviário "
"nbs_106041000","1.0604.10.00","Serviços de estações rodoviárias "
"nbs_106042100","1.0604.21.00","Serviços de operação de rodovias "
"nbs_106042200","1.0604.22.00","Serviços de operação de pontes e túneis "
"nbs_106043000","1.0604.30.00","Serviços de estacionamento "
"nbs_106044000","1.0604.40.00","Serviços de reboque para veículos particulares e comerciais "
"nbs_106049000","1.0604.90.00","Serviços de apoio ao transporte rodoviário não classificados em subposições anteriores"
"nbs_106051000","1.0605.10.00","Serviços de operação de portos e canais, exceto manuseio de cargas "
"nbs_106052000","1.0605.20.00","Serviços de praticagem e de atracação"
"nbs_106053000","1.0605.30.00","Serviços de salvamento de embarcações "
"nbs_106054000","1.0605.40.00","Serviços de navegação de apoio "
"nbs_106059000","1.0605.90.00","Serviços de apoio ao transporte aquaviário não classificados em subposições anteriores"
"nbs_106061100","1.0606.11.00","Serviços de operação aeroportuária, exceto manuseio de cargas "
"nbs_106061200","1.0606.12.00","Serviços de controle de tráfego aéreo "
